policy,candidate_id,side,anatomy_score,assigned_route,event_label,outcome,entry_time,entry_i_5m,entry_price,initial_stop,initial_risk_price,initial_risk_range_units,trigger_r,trigger_price,managed_loss_r,managed_stop,management_triggered,trigger_i_5m,trigger_time,outcome_known_time,stop_hit,stop_i_5m,stop_time,same_bar_managed_stop_hit,exit_type,exit_i_5m,exit_time,exit_price,realized_r,time_to_exit_min,approach_bars,reclaim_delay_h1_bars,temporal_confirmation_score,temporal_character,cohort
STATIC_RECLAIM_EXTREME,H1_SWING|SELL_SIDE|2021-01-09 14:00:00+00:00|3.1245|2815,SELL_SIDE,3,SCORE3_FIVE_MIN_REVERSAL_BREAK,1,STRUCTURAL_LIQUIDITY_EVENT,2021-01-09 18:10:00+00:00,33830,3.3503,2.9786,0.3716999999999997,2.9927536231884067,,,,,0,-1,,2021-01-09 19:00:00+00:00,0,-1,,0,TIME_EXIT,33840,2021-01-09 19:00:00+00:00,3.393,0.11487758945386063,50.0,1.0,2.0,3.0,1,TEMPORAL_SCORE_GE_2
STATIC_RECLAIM_EXTREME,H1_SWING|SELL_SIDE|2021-03-11 03:00:00+00:00|13.867|4268,SELL_SIDE,3,SCORE3_FIVE_MIN_REVERSAL_BREAK,1,STRUCTURAL_LIQUIDITY_EVENT,2021-03-11 11:15:00+00:00,51315,14.0637,13.843,0.22070000000000078,1.3854362837413812,,,,,0,-1,,2021-03-11 14:00:00+00:00,0,-1,,0,TIME_EXIT,51348,2021-03-11 14:00:00+00:00,14.5633,2.2637063887630147,165.0,5.0,2.0,7.0,1,TEMPORAL_SCORE_GE_2
STATIC_RECLAIM_EXTREME,H1_SWING|SELL_SIDE|2021-03-26 02:00:00+00:00|12.9136|4627,SELL_SIDE,3,SCORE3_FIVE_MIN_REVERSAL_BREAK,1,STRUCTURAL_LIQUIDITY_EVENT,2021-03-26 05:05:00+00:00,55561,13.0617,12.6122,0.44950000000000045,2.153809295639673,,,,,0,-1,,2021-03-26 06:00:00+00:00,0,-1,,0,TIME_EXIT,55572,2021-03-26 06:00:00+00:00,13.4558,0.8767519466073403,55.0,0.0,2.0,2.0,1,TEMPORAL_SCORE_GE_2
STATIC_RECLAIM_EXTREME,H1_SWING|SELL_SIDE|2021-04-06 04:00:00+00:00|22.52|4893,SELL_SIDE,3,SCORE3_FIVE_MIN_REVERSAL_BREAK,1,STRUCTURAL_LIQUIDITY_EVENT,2021-04-06 12:05:00+00:00,58813,22.8941,22.25,0.6441000000000017,1.5864532019704451,,,,,0,-1,,2021-04-06 17:00:00+00:00,1,58838,2021-04-06 14:10:00+00:00,0,STOP,58838,2021-04-06 14:10:00+00:00,22.25,-1.0,125.0,6.0,1.0,7.0,1,TEMPORAL_SCORE_GE_2
STATIC_RECLAIM_EXTREME,H1_SWING|SELL_SIDE|2021-05-21 18:00:00+00:00|35.75|5987,SELL_SIDE,3,SCORE3_FIVE_MIN_REVERSAL_BREAK,0,RECLAIM_NO_BOS_WITHIN_WINDOW,2021-05-21 22:30:00+00:00,71898,38.295,33.691,4.603999999999999,2.0104803493449785,,,,,0,-1,,2021-05-22 13:00:00+00:00,0,-1,,0,TIME_EXIT,72072,2021-05-22 13:00:00+00:00,36.789,-0.3271068635968724,870.0,3.0,0.0,3.0,1,TEMPORAL_SCORE_GE_2
STATIC_RECLAIM_EXTREME,H1_SWING|SELL_SIDE|2021-05-27 15:00:00+00:00|33.725|6128,SELL_SIDE,3,SCORE3_FIVE_MIN_REVERSAL_BREAK,0,RECLAIM_FAILED_BEFORE_BOS,2021-05-27 20:00:00+00:00,73596,34.492,33.168,1.323999999999998,1.2304832713754603,,,,,0,-1,,2021-05-28 05:00:00+00:00,1,73657,2021-05-28 01:05:00+00:00,0,STOP,73657,2021-05-28 01:05:00+00:00,33.168,-1.0,305.0,1.0,1.0,2.0,1,TEMPORAL_SCORE_GE_2
STATIC_RECLAIM_EXTREME,H1_SWING|SELL_SIDE|2021-06-08 13:00:00+00:00|35.406|6414,SELL_SIDE,3,SCORE3_FIVE_MIN_REVERSAL_BREAK,1,STRUCTURAL_LIQUIDITY_EVENT,2021-06-08 16:05:00+00:00,77005,37.869,33.55,4.319000000000003,2.860264900662257,,,,,0,-1,,2021-06-08 18:00:00+00:00,0,-1,,0,TIME_EXIT,77028,2021-06-08 18:00:00+00:00,37.957,0.0203750868256543,115.0,1.0,1.0,2.0,1,TEMPORAL_SCORE_GE_2
STATIC_RECLAIM_EXTREME,H1_SWING|SELL_SIDE|2021-07-28 04:00:00+00:00|27.529|7605,SELL_SIDE,3,SCORE3_FIVE_MIN_REVERSAL_BREAK,1,STRUCTURAL_LIQUIDITY_EVENT,2021-07-28 08:15:00+00:00,91311,28.314,27.435,0.8790000000000013,1.633828996282524,,,,,0,-1,,2021-07-28 12:00:00+00:00,0,-1,,0,TIME_EXIT,91356,2021-07-28 12:00:00+00:00,28.601,0.3265073947667788,225.0,2.0,1.0,3.0,1,TEMPORAL_SCORE_GE_2
STATIC_RECLAIM_EXTREME,H1_SWING|SELL_SIDE|2021-08-19 00:00:00+00:00|70.142|8129,SELL_SIDE,3,SCORE3_FIVE_MIN_REVERSAL_BREAK,0,RECLAIM_NO_BOS_WITHIN_WINDOW,2021-08-19 06:40:00+00:00,97628,73.084,69.327,3.757000000000005,1.2517074795935381,,,,,0,-1,,2021-08-19 20:00:00+00:00,1,97692,2021-08-19 12:00:00+00:00,0,STOP,97692,2021-08-19 12:00:00+00:00,69.327,-1.0,320.0,3.0,1.0,4.0,1,TEMPORAL_SCORE_GE_2
STATIC_RECLAIM_EXTREME,H1_SWING|SELL_SIDE|2021-10-18 16:00:00+00:00|155.643|9585,SELL_SIDE,3,SCORE3_FIVE_MIN_REVERSAL_BREAK,0,RECLAIM_NO_BOS_WITHIN_WINDOW,2021-10-18 23:35:00+00:00,115111,158.395,155.1,3.295000000000016,1.5458597231996198,,,,,0,-1,,2021-10-19 10:00:00+00:00,0,-1,,0,TIME_EXIT,115236,2021-10-19 10:00:00+00:00,157.254,-0.3462822458270149,625.0,1.0,1.0,2.0,1,TEMPORAL_SCORE_GE_2
STATIC_RECLAIM_EXTREME,H1_SWING|SELL_SIDE|2021-11-25 08:00:00+00:00|204.927|10489,SELL_SIDE,3,SCORE3_FIVE_MIN_REVERSAL_BREAK,1,STRUCTURAL_LIQUIDITY_EVENT,2021-11-25 11:25:00+00:00,125909,209.296,203.435,5.86099999999999,1.5610600612598158,,,,,0,-1,,2021-11-25 13:00:00+00:00,0,-1,,0,TIME_EXIT,125928,2021-11-25 13:00:00+00:00,213.963,0.7962804982084984,95.0,0.0,2.0,2.0,1,TEMPORAL_SCORE_GE_2
STATIC_RECLAIM_EXTREME,H1_SWING|SELL_SIDE|2022-06-30 12:00:00+00:00|31.16|15581,SELL_SIDE,3,SCORE3_FIVE_MIN_REVERSAL_BREAK,1,STRUCTURAL_LIQUIDITY_EVENT,2022-06-30 15:10:00+00:00,187010,31.87,30.99,0.8800000000000026,1.2846715328467182,,,,,0,-1,,2022-06-30 17:00:00+00:00,0,-1,,0,TIME_EXIT,187032,2022-06-30 17:00:00+00:00,32.25,0.43181818181817944,110.0,1.0,1.0,2.0,1,TEMPORAL_SCORE_GE_2
STATIC_RECLAIM_EXTREME,H1_SWING|SELL_SIDE|2022-07-15 15:00:00+00:00|37.34|15944,SELL_SIDE,3,SCORE3_FIVE_MIN_REVERSAL_BREAK,1,STRUCTURAL_LIQUIDITY_EVENT,2022-07-15 19:45:00+00:00,191385,38.21,37.04,1.1700000000000017,1.9500000000000097,,,,,0,-1,,2022-07-15 20:00:00+00:00,0,-1,,0,TIME_EXIT,191388,2022-07-15 20:00:00+00:00,38.81,0.5128205128205133,15.0,1.0,2.0,3.0,1,TEMPORAL_SCORE_GE_2
STATIC_RECLAIM_EXTREME,H1_SWING|SELL_SIDE|2022-09-17 09:00:00+00:00|32.51|17474,SELL_SIDE,3,SCORE3_FIVE_MIN_REVERSAL_BREAK,1,STRUCTURAL_LIQUIDITY_EVENT,2022-09-17 14:05:00+00:00,209749,32.85,32.5,0.3500000000000014,1.272727272727301,,,,,0,-1,,2022-09-17 15:00:00+00:00,0,-1,,0,TIME_EXIT,209760,2022-09-17 15:00:00+00:00,33.19,0.9714285714285569,55.0,3.0,0.0,3.0,1,TEMPORAL_SCORE_GE_2
