partition,anchor_date_utc,clock_min,reference_start,reference_end,execution_start,execution_end,H,L,range,F85,F35,E20,k1_signal_bar_start,k1_signal_ts,leave_bar_start,leave_ts,h2_bar_start,opposite_break_bar_start,touch_bar_start,same_bar_confirmed,entry_executed,entry_bar_start,entry_px,entry_fraction,nominal_rr,exit_bar_start,exit_ts,exit_px,exit_reason,gross_return,net_pnl_usd,tp_hit,time_exit,case_status,entry_b,zone,touch_elapsed_min,primary_eligible,expanded_eligible,k1_elapsed_min,h_formation_ts,l_formation_ts,range_completion_ts,range_completion_elapsed_min,range_completion_age_min,range_completed_second_half,tie_order,accepted,decision,blocked_by_zone,portfolio,evaluation_stage
development,2022-12-19,210,2022-12-19 03:30:00+00:00,2022-12-19 09:00:00+00:00,2022-12-19 09:00:00+00:00,2022-12-19 15:30:00+00:00,16752.8,16620.4,132.39999999999782,16732.94,16666.74,16779.28,2022-12-19 09:00:00+00:00,2022-12-19 09:05:00+00:00,2022-12-19 09:05:00+00:00,2022-12-19 09:10:00+00:00,2022-12-19 09:20:00+00:00,,2022-12-19 09:10:00+00:00,True,True,2022-12-19 09:15:00+00:00,16736.5,0.8768882175226621,0.6132454128440341,2022-12-19 15:30:00+00:00,2022-12-19 15:30:00+00:00,16724.0,TIME_EXIT_EXEC_END,-0.0007468706121351,-0.7734353060675933,False,True,TRADE_EXECUTED,True,ALT_0330,10.0,True,True,5.0,2022-12-19 08:50:00+00:00,2022-12-19 03:45:00+00:00,2022-12-19 08:50:00+00:00,320.0,10.0,True,1,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2022-12-22,210,2022-12-22 03:30:00+00:00,2022-12-22 09:00:00+00:00,2022-12-22 09:00:00+00:00,2022-12-22 15:30:00+00:00,16850.0,16778.0,72.0,16839.2,16803.2,16864.4,2022-12-22 09:35:00+00:00,2022-12-22 09:40:00+00:00,2022-12-22 09:50:00+00:00,2022-12-22 09:55:00+00:00,2022-12-22 10:00:00+00:00,,2022-12-22 09:55:00+00:00,True,True,2022-12-22 10:00:00+00:00,16839.7,0.8569444444444545,0.6767123287671433,2022-12-22 13:05:00+00:00,2022-12-22 13:10:00+00:00,16799.9,CLOSE_INVALIDATION_F35,-0.0023634625319928,-1.581731265996411,False,False,TRADE_EXECUTED,True,ALT_0330,55.0,True,True,40.0,2022-12-22 04:20:00+00:00,2022-12-22 07:00:00+00:00,2022-12-22 07:00:00+00:00,210.0,120.0,True,1,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2023-01-09,210,2023-01-09 03:30:00+00:00,2023-01-09 09:00:00+00:00,2023-01-09 09:00:00+00:00,2023-01-09 15:30:00+00:00,17248.0,17171.7,76.29999999999927,17236.555,17198.405,17263.26,2023-01-09 09:35:00+00:00,2023-01-09 09:40:00+00:00,2023-01-09 09:40:00+00:00,2023-01-09 09:45:00+00:00,2023-01-09 09:50:00+00:00,,2023-01-09 09:45:00+00:00,True,True,2023-01-09 09:50:00+00:00,17240.6,0.9030144167758648,0.5370304538452426,2023-01-09 09:50:00+00:00,2023-01-09 09:50:00+00:00,17263.26,TP_E20,0.0013143394081411,0.2571697040705926,True,False,TRADE_EXECUTED,True,ALT_0330,45.0,True,True,40.0,2023-01-09 05:25:00+00:00,2023-01-09 06:50:00+00:00,2023-01-09 06:50:00+00:00,200.0,130.0,True,1,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2023-01-12,330,2023-01-12 05:30:00+00:00,2023-01-12 11:00:00+00:00,2023-01-12 11:00:00+00:00,2023-01-12 17:30:00+00:00,18211.5,18062.0,149.5,18189.075,18114.325,18241.4,2023-01-12 11:45:00+00:00,2023-01-12 11:50:00+00:00,2023-01-12 11:50:00+00:00,2023-01-12 11:55:00+00:00,2023-01-12 12:10:00+00:00,,2023-01-12 11:55:00+00:00,True,True,2023-01-12 12:00:00+00:00,18194.4,0.8856187290969997,0.5869497346237849,2023-01-12 12:30:00+00:00,2023-01-12 12:30:00+00:00,18241.4,TP_E20,0.0025832124170075,0.8916062085037705,True,False,TRADE_EXECUTED,True,RAW_0530,55.0,False,True,50.0,2023-01-12 10:20:00+00:00,2023-01-12 08:10:00+00:00,2023-01-12 10:20:00+00:00,290.0,40.0,True,2,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2023-01-19,480,2023-01-19 08:00:00+00:00,2023-01-19 13:30:00+00:00,2023-01-19 13:30:00+00:00,2023-01-19 20:00:00+00:00,20848.0,20661.0,187.0,20819.95,20726.45,20885.4,2023-01-19 14:40:00+00:00,2023-01-19 14:45:00+00:00,2023-01-19 14:45:00+00:00,2023-01-19 14:50:00+00:00,2023-01-19 15:05:00+00:00,,2023-01-19 15:00:00+00:00,True,True,2023-01-19 15:05:00+00:00,20823.9,0.8711229946524142,0.6310928681375017,2023-01-19 15:05:00+00:00,2023-01-19 15:05:00+00:00,20885.4,TP_E20,0.0029533372711163,1.076668635558176,True,False,TRADE_EXECUTED,True,LONDON,90.0,True,True,75.0,2023-01-19 08:10:00+00:00,2023-01-19 13:15:00+00:00,2023-01-19 13:15:00+00:00,315.0,15.0,True,0,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2023-02-14,330,2023-02-14 05:30:00+00:00,2023-02-14 11:00:00+00:00,2023-02-14 11:00:00+00:00,2023-02-14 17:30:00+00:00,21880.0,21659.1,220.90000000000143,21846.865,21736.415,21924.18,2023-02-14 12:50:00+00:00,2023-02-14 12:55:00+00:00,2023-02-14 12:55:00+00:00,2023-02-14 13:00:00+00:00,2023-02-14 13:25:00+00:00,,2023-02-14 13:00:00+00:00,True,True,2023-02-14 13:05:00+00:00,21858.2,0.9013128112268034,0.541774438559754,2023-02-14 13:35:00+00:00,2023-02-14 13:40:00+00:00,21661.2,CLOSE_INVALIDATION_F35,-0.0090126359901546,-4.906317995077336,False,False,TRADE_EXECUTED,True,RAW_0530,120.0,False,True,115.0,2023-02-14 09:50:00+00:00,2023-02-14 08:35:00+00:00,2023-02-14 09:50:00+00:00,260.0,70.0,True,2,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2023-02-15,480,2023-02-15 08:00:00+00:00,2023-02-15 13:30:00+00:00,2023-02-15 13:30:00+00:00,2023-02-15 20:00:00+00:00,22924.9,22075.9,849.0,22797.550000000003,22373.050000000003,23094.7,2023-02-15 16:10:00+00:00,2023-02-15 16:15:00+00:00,2023-02-15 16:15:00+00:00,2023-02-15 16:20:00+00:00,2023-02-15 18:40:00+00:00,,2023-02-15 16:25:00+00:00,True,True,2023-02-15 16:30:00+00:00,22823.2,0.8802120141342747,0.603132289236924,2023-02-15 19:05:00+00:00,2023-02-15 19:05:00+00:00,23094.7,TP_E20,0.011895790248519,5.547895124259528,True,False,TRADE_EXECUTED,True,LONDON,175.0,True,True,165.0,2023-02-15 12:20:00+00:00,2023-02-15 09:05:00+00:00,2023-02-15 12:20:00+00:00,260.0,70.0,True,0,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2023-02-22,330,2023-02-22 05:30:00+00:00,2023-02-22 11:00:00+00:00,2023-02-22 11:00:00+00:00,2023-02-22 17:30:00+00:00,24195.0,23855.3,339.7000000000007,24144.045,23974.195,24262.94,2023-02-22 11:15:00+00:00,2023-02-22 11:20:00+00:00,2023-02-22 11:25:00+00:00,2023-02-22 11:30:00+00:00,2023-02-22 12:20:00+00:00,,2023-02-22 11:50:00+00:00,True,True,2023-02-22 11:55:00+00:00,24145.2,0.8534000588754809,0.6885178795941479,2023-02-22 14:20:00+00:00,2023-02-22 14:25:00+00:00,23949.1,CLOSE_INVALIDATION_F35,-0.0081216970660835,-4.460848533041784,False,False,TRADE_EXECUTED,True,RAW_0530,50.0,False,True,20.0,2023-02-22 10:45:00+00:00,2023-02-22 08:40:00+00:00,2023-02-22 10:45:00+00:00,315.0,15.0,True,2,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2023-03-06,480,2023-03-06 08:00:00+00:00,2023-03-06 13:30:00+00:00,2023-03-06 13:30:00+00:00,2023-03-06 20:00:00+00:00,22443.9,22345.3,98.60000000000218,22429.11,22379.81,22463.620000000003,2023-03-06 13:40:00+00:00,2023-03-06 13:45:00+00:00,2023-03-06 13:50:00+00:00,2023-03-06 13:55:00+00:00,2023-03-06 14:30:00+00:00,,2023-03-06 13:55:00+00:00,True,True,2023-03-06 14:00:00+00:00,22430.8,0.8671399594320295,0.6436556187488657,2023-03-06 14:30:00+00:00,2023-03-06 14:30:00+00:00,22463.620000000003,TP_E20,0.0014631667171924,0.3315833585962439,True,False,TRADE_EXECUTED,True,LONDON,25.0,True,True,15.0,2023-03-06 08:35:00+00:00,2023-03-06 08:15:00+00:00,2023-03-06 08:35:00+00:00,35.0,295.0,False,0,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2023-03-06,330,2023-03-06 05:30:00+00:00,2023-03-06 11:00:00+00:00,2023-03-06 11:00:00+00:00,2023-03-06 17:30:00+00:00,22443.9,22320.0,123.90000000000146,22425.315,22363.365,22468.68,2023-03-06 13:40:00+00:00,2023-03-06 13:45:00+00:00,2023-03-06 13:50:00+00:00,2023-03-06 13:55:00+00:00,2023-03-06 14:30:00+00:00,,2023-03-06 13:55:00+00:00,True,True,2023-03-06 14:00:00+00:00,22430.8,0.8942695722356575,0.5617261066212252,2023-03-06 14:30:00+00:00,2023-03-06 14:30:00+00:00,22468.68,TP_E20,0.001688749398149,0.4443746990745015,True,False,TRADE_EXECUTED,True,RAW_0530,175.0,False,True,165.0,2023-03-06 08:35:00+00:00,2023-03-06 05:30:00+00:00,2023-03-06 08:35:00+00:00,185.0,145.0,True,2,False,SKIP_OPEN_POSITION,LONDON,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2023-03-13,480,2023-03-13 08:00:00+00:00,2023-03-13 13:30:00+00:00,2023-03-13 13:30:00+00:00,2023-03-13 20:00:00+00:00,22572.0,21804.0,768.0,22456.8,22072.8,22725.6,2023-03-13 13:50:00+00:00,2023-03-13 13:55:00+00:00,2023-03-13 13:55:00+00:00,2023-03-13 14:00:00+00:00,2023-03-13 14:05:00+00:00,,2023-03-13 14:00:00+00:00,True,True,2023-03-13 14:05:00+00:00,22482.0,0.8828125,0.5953079178885584,2023-03-13 14:05:00+00:00,2023-03-13 14:05:00+00:00,22725.6,TP_E20,0.0108353349346141,5.0176674673070965,True,False,TRADE_EXECUTED,True,LONDON,30.0,True,True,25.0,2023-03-13 13:15:00+00:00,2023-03-13 09:35:00+00:00,2023-03-13 13:15:00+00:00,315.0,15.0,True,0,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2023-03-21,210,2023-03-21 03:30:00+00:00,2023-03-21 09:00:00+00:00,2023-03-21 09:00:00+00:00,2023-03-21 15:30:00+00:00,27960.7,27288.0,672.7000000000007,27859.795,27523.445,28095.24,2023-03-21 09:40:00+00:00,2023-03-21 09:45:00+00:00,2023-03-21 09:50:00+00:00,2023-03-21 09:55:00+00:00,2023-03-21 10:00:00+00:00,,2023-03-21 09:55:00+00:00,True,True,2023-03-21 10:00:00+00:00,27916.5,0.9342946335662248,0.4547455190749424,2023-03-21 10:20:00+00:00,2023-03-21 10:20:00+00:00,28095.24,TP_E20,0.0064026650905379,2.801332545268998,True,False,TRADE_EXECUTED,True,ALT_0330,55.0,True,True,45.0,2023-03-21 04:30:00+00:00,2023-03-21 07:10:00+00:00,2023-03-21 07:10:00+00:00,220.0,110.0,True,1,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2023-03-21,330,2023-03-21 05:30:00+00:00,2023-03-21 11:00:00+00:00,2023-03-21 11:00:00+00:00,2023-03-21 17:30:00+00:00,28172.5,27288.0,884.5,28039.825,27597.575,28349.4,2023-03-21 12:50:00+00:00,2023-03-21 12:55:00+00:00,2023-03-21 13:10:00+00:00,2023-03-21 13:15:00+00:00,2023-03-21 16:30:00+00:00,,2023-03-21 13:15:00+00:00,True,True,2023-03-21 13:20:00+00:00,28044.8,0.855624646693046,0.6810889373358,2023-03-21 16:35:00+00:00,2023-03-21 16:35:00+00:00,28349.4,TP_E20,0.0108611935189411,5.030596759470551,True,False,TRADE_EXECUTED,True,RAW_0530,135.0,False,True,115.0,2023-03-21 10:20:00+00:00,2023-03-21 07:10:00+00:00,2023-03-21 10:20:00+00:00,290.0,40.0,True,2,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2023-03-22,480,2023-03-22 08:00:00+00:00,2023-03-22 13:30:00+00:00,2023-03-22 13:30:00+00:00,2023-03-22 20:00:00+00:00,28379.4,27962.1,417.3000000000029,28316.805,28108.155,28462.86,2023-03-22 13:35:00+00:00,2023-03-22 13:40:00+00:00,2023-03-22 13:40:00+00:00,2023-03-22 13:45:00+00:00,2023-03-22 14:20:00+00:00,,2023-03-22 13:45:00+00:00,True,True,2023-03-22 13:50:00+00:00,28321.3,0.860771627126763,0.6641488188791715,2023-03-22 14:30:00+00:00,2023-03-22 14:30:00+00:00,28462.86,TP_E20,0.004998358126216,2.099179063108037,True,False,TRADE_EXECUTED,True,LONDON,15.0,True,True,10.0,2023-03-22 13:25:00+00:00,2023-03-22 09:15:00+00:00,2023-03-22 13:25:00+00:00,325.0,5.0,True,0,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2023-03-27,330,2023-03-27 05:30:00+00:00,2023-03-27 11:00:00+00:00,2023-03-27 11:00:00+00:00,2023-03-27 17:30:00+00:00,27968.0,27650.0,318.0,27920.3,27761.3,28031.6,2023-03-27 11:10:00+00:00,2023-03-27 11:15:00+00:00,2023-03-27 11:15:00+00:00,2023-03-27 11:20:00+00:00,,2023-03-27 13:35:00+00:00,2023-03-27 11:25:00+00:00,True,True,2023-03-27 11:30:00+00:00,27923.6,0.8603773584905615,0.6654343807763431,2023-03-27 12:45:00+00:00,2023-03-27 12:50:00+00:00,27720.6,CLOSE_INVALIDATION_F35,-0.0072698362675299,-4.034918133764986,False,False,TRADE_EXECUTED,True,RAW_0530,25.0,False,True,15.0,2023-03-27 09:20:00+00:00,2023-03-27 06:00:00+00:00,2023-03-27 09:20:00+00:00,230.0,100.0,True,2,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2023-04-26,210,2023-04-26 03:30:00+00:00,2023-04-26 09:00:00+00:00,2023-04-26 09:00:00+00:00,2023-04-26 15:30:00+00:00,28777.0,28285.9,491.09999999999854,28703.335,28457.785,28875.22,2023-04-26 09:00:00+00:00,2023-04-26 09:05:00+00:00,2023-04-26 09:05:00+00:00,2023-04-26 09:10:00+00:00,2023-04-26 09:20:00+00:00,,2023-04-26 09:10:00+00:00,True,True,2023-04-26 09:15:00+00:00,28734.4,0.9132559560171072,0.5090830215281127,2023-04-26 09:40:00+00:00,2023-04-26 09:40:00+00:00,28875.22,TP_E20,0.0049007461439947,2.0503730719973583,True,False,TRADE_EXECUTED,True,ALT_0330,10.0,True,True,5.0,2023-04-26 08:30:00+00:00,2023-04-26 04:10:00+00:00,2023-04-26 08:30:00+00:00,300.0,30.0,True,1,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2023-04-26,330,2023-04-26 05:30:00+00:00,2023-04-26 11:00:00+00:00,2023-04-26 11:00:00+00:00,2023-04-26 17:30:00+00:00,29099.0,28300.0,799.0,28979.15,28579.65,29258.8,2023-04-26 11:05:00+00:00,2023-04-26 11:10:00+00:00,2023-04-26 11:10:00+00:00,2023-04-26 11:15:00+00:00,2023-04-26 12:15:00+00:00,,2023-04-26 12:05:00+00:00,True,True,2023-04-26 12:10:00+00:00,28994.6,0.8693366708385464,0.6367032172550972,2023-04-26 12:15:00+00:00,2023-04-26 12:15:00+00:00,29258.8,TP_E20,0.0091120415525649,4.156020776282476,True,False,TRADE_EXECUTED,True,RAW_0530,65.0,False,True,10.0,2023-04-26 10:50:00+00:00,2023-04-26 07:45:00+00:00,2023-04-26 10:50:00+00:00,320.0,10.0,True,2,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2023-05-30,210,2023-05-30 03:30:00+00:00,2023-05-30 09:00:00+00:00,2023-05-30 09:00:00+00:00,2023-05-30 15:30:00+00:00,27865.9,27659.3,206.60000000000215,27834.91,27731.61,27907.22,2023-05-30 09:20:00+00:00,2023-05-30 09:25:00+00:00,2023-05-30 09:25:00+00:00,2023-05-30 09:30:00+00:00,2023-05-30 09:35:00+00:00,,2023-05-30 09:30:00+00:00,True,True,2023-05-30 09:35:00+00:00,27836.5,0.8576960309777292,0.6742301458671137,2023-05-30 10:20:00+00:00,2023-05-30 10:20:00+00:00,27907.22,TP_E20,0.0025405492788246,0.8702746394123165,True,False,TRADE_EXECUTED,True,ALT_0330,30.0,True,True,25.0,2023-05-30 03:30:00+00:00,2023-05-30 05:10:00+00:00,2023-05-30 05:10:00+00:00,100.0,230.0,False,1,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2023-06-19,480,2023-06-19 08:00:00+00:00,2023-06-19 13:30:00+00:00,2023-06-19 13:30:00+00:00,2023-06-19 20:00:00+00:00,26569.7,26350.2,219.5,26536.775,26427.025,26613.6,2023-06-19 13:30:00+00:00,2023-06-19 13:35:00+00:00,2023-06-19 13:35:00+00:00,2023-06-19 13:40:00+00:00,,2023-06-19 16:30:00+00:00,2023-06-19 13:40:00+00:00,True,True,2023-06-19 13:45:00+00:00,26537.9,0.8551252847380443,0.6827508455467934,2023-06-19 14:15:00+00:00,2023-06-19 14:20:00+00:00,26416.0,CLOSE_INVALIDATION_F35,-0.0045934305276604,-2.69671526383024,False,False,TRADE_EXECUTED,True,LONDON,10.0,True,True,5.0,2023-06-19 12:45:00+00:00,2023-06-19 09:15:00+00:00,2023-06-19 12:45:00+00:00,285.0,45.0,True,0,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2023-07-28,330,2023-07-28 05:30:00+00:00,2023-07-28 11:00:00+00:00,2023-07-28 11:00:00+00:00,2023-07-28 17:30:00+00:00,29227.0,29112.8,114.20000000000071,29209.87,29152.77,29249.84,2023-07-28 11:45:00+00:00,2023-07-28 11:50:00+00:00,2023-07-28 11:50:00+00:00,2023-07-28 11:55:00+00:00,2023-07-28 12:05:00+00:00,,2023-07-28 12:00:00+00:00,True,True,2023-07-28 12:05:00+00:00,29224.1,0.9746059544658368,0.3608579840179767,2023-07-28 12:05:00+00:00,2023-07-28 12:05:00+00:00,29249.84,TP_E20,0.0008807799042571,0.0403899521285836,True,False,TRADE_EXECUTED,True,RAW_0530,60.0,False,True,50.0,2023-07-28 09:55:00+00:00,2023-07-28 09:05:00+00:00,2023-07-28 09:55:00+00:00,265.0,65.0,True,2,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2023-08-03,480,2023-08-03 08:00:00+00:00,2023-08-03 13:30:00+00:00,2023-08-03 13:30:00+00:00,2023-08-03 20:00:00+00:00,29193.5,28955.4,238.09999999999852,29157.785,29038.735,29241.12,2023-08-03 13:35:00+00:00,2023-08-03 13:40:00+00:00,2023-08-03 13:40:00+00:00,2023-08-03 13:45:00+00:00,2023-08-03 13:55:00+00:00,,2023-08-03 13:45:00+00:00,True,True,2023-08-03 13:50:00+00:00,29169.7,0.9000419991600193,0.545336540297012,2023-08-03 14:05:00+00:00,2023-08-03 14:05:00+00:00,29241.12,TP_E20,0.0024484310774535,0.8242155387267583,True,False,TRADE_EXECUTED,True,LONDON,15.0,True,True,10.0,2023-08-03 10:50:00+00:00,2023-08-03 08:25:00+00:00,2023-08-03 10:50:00+00:00,170.0,160.0,True,0,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2023-08-03,330,2023-08-03 05:30:00+00:00,2023-08-03 11:00:00+00:00,2023-08-03 11:00:00+00:00,2023-08-03 17:30:00+00:00,29193.5,28955.4,238.09999999999852,29157.785,29038.735,29241.12,2023-08-03 13:35:00+00:00,2023-08-03 13:40:00+00:00,2023-08-03 13:40:00+00:00,2023-08-03 13:45:00+00:00,2023-08-03 13:55:00+00:00,,2023-08-03 13:45:00+00:00,True,True,2023-08-03 13:50:00+00:00,29169.7,0.9000419991600193,0.545336540297012,2023-08-03 14:05:00+00:00,2023-08-03 14:05:00+00:00,29241.12,TP_E20,0.0024484310774535,0.8242155387267583,True,False,TRADE_EXECUTED,True,RAW_0530,165.0,False,True,160.0,2023-08-03 10:50:00+00:00,2023-08-03 08:25:00+00:00,2023-08-03 10:50:00+00:00,320.0,10.0,True,2,False,SKIP_OPEN_POSITION,LONDON,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2023-08-10,330,2023-08-10 05:30:00+00:00,2023-08-10 11:00:00+00:00,2023-08-10 11:00:00+00:00,2023-08-10 17:30:00+00:00,29613.2,29461.4,151.79999999999927,29590.43,29514.53,29643.56,2023-08-10 12:30:00+00:00,2023-08-10 12:35:00+00:00,2023-08-10 12:35:00+00:00,2023-08-10 12:40:00+00:00,2023-08-10 13:35:00+00:00,,2023-08-10 13:30:00+00:00,True,True,2023-08-10 13:35:00+00:00,29605.0,0.9459815546772018,0.4262186360119638,2023-08-10 13:35:00+00:00,2023-08-10 13:35:00+00:00,29643.56,TP_E20,0.0013024826887351,0.251241344367559,True,False,TRADE_EXECUTED,True,RAW_0530,150.0,False,True,95.0,2023-08-10 05:55:00+00:00,2023-08-10 09:35:00+00:00,2023-08-10 09:35:00+00:00,245.0,85.0,True,2,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2023-08-25,210,2023-08-25 03:30:00+00:00,2023-08-25 09:00:00+00:00,2023-08-25 09:00:00+00:00,2023-08-25 15:30:00+00:00,26102.9,25960.0,142.90000000000146,26081.465,26010.015,26131.480000000003,2023-08-25 09:15:00+00:00,2023-08-25 09:20:00+00:00,2023-08-25 09:35:00+00:00,2023-08-25 09:40:00+00:00,2023-08-25 10:20:00+00:00,,2023-08-25 09:40:00+00:00,True,True,2023-08-25 09:45:00+00:00,26082.0,0.8537438768369402,0.6873654233521261,2023-08-25 12:25:00+00:00,2023-08-25 12:25:00+00:00,26131.480000000003,TP_E20,0.0018970937811517,0.5485468905758853,True,False,TRADE_EXECUTED,True,ALT_0330,40.0,True,True,20.0,2023-08-25 04:10:00+00:00,2023-08-25 07:55:00+00:00,2023-08-25 07:55:00+00:00,265.0,65.0,True,1,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2023-09-14,480,2023-09-14 08:00:00+00:00,2023-09-14 13:30:00+00:00,2023-09-14 13:30:00+00:00,2023-09-14 20:00:00+00:00,26790.0,26253.0,537.0,26709.45,26440.95,26897.4,2023-09-14 15:00:00+00:00,2023-09-14 15:05:00+00:00,2023-09-14 15:05:00+00:00,2023-09-14 15:10:00+00:00,2023-09-14 18:35:00+00:00,,2023-09-14 16:00:00+00:00,True,True,2023-09-14 16:05:00+00:00,26709.5,0.8500931098696461,0.6996834853844794,2023-09-14 20:00:00+00:00,2023-09-14 20:00:00+00:00,26662.0,TIME_EXIT_EXEC_END,-0.0017783934555121,-1.2891967277560583,False,True,TRADE_EXECUTED,True,LONDON,150.0,True,True,95.0,2023-09-14 13:20:00+00:00,2023-09-14 09:35:00+00:00,2023-09-14 13:20:00+00:00,320.0,10.0,True,0,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2023-10-23,330,2023-10-23 05:30:00+00:00,2023-10-23 11:00:00+00:00,2023-10-23 11:00:00+00:00,2023-10-23 17:30:00+00:00,30990.0,30333.0,657.0,30891.45,30562.95,31121.4,2023-10-23 16:20:00+00:00,2023-10-23 16:25:00+00:00,2023-10-23 16:25:00+00:00,2023-10-23 16:30:00+00:00,2023-10-23 16:40:00+00:00,,2023-10-23 16:35:00+00:00,True,True,2023-10-23 16:40:00+00:00,30984.5,0.9916286149162862,0.3247538844739691,2023-10-23 16:45:00+00:00,2023-10-23 16:45:00+00:00,31121.4,TP_E20,0.0044183382013587,1.8091691006793649,True,False,TRADE_EXECUTED,True,RAW_0530,335.0,False,True,325.0,2023-10-23 06:10:00+00:00,2023-10-23 09:45:00+00:00,2023-10-23 09:45:00+00:00,255.0,75.0,True,2,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2023-10-31,210,2023-10-31 03:30:00+00:00,2023-10-31 09:00:00+00:00,2023-10-31 09:00:00+00:00,2023-10-31 15:30:00+00:00,34437.8,34016.8,421.0,34374.65,34164.15,34522.0,2023-10-31 09:05:00+00:00,2023-10-31 09:10:00+00:00,2023-10-31 09:15:00+00:00,2023-10-31 09:20:00+00:00,2023-10-31 09:40:00+00:00,,2023-10-31 09:20:00+00:00,True,True,2023-10-31 09:25:00+00:00,34394.5,0.8971496437054562,0.553505535055354,2023-10-31 11:35:00+00:00,2023-10-31 11:35:00+00:00,34522.0,TP_E20,0.0037069880358777,1.4534940179388838,True,False,TRADE_EXECUTED,True,ALT_0330,20.0,True,True,10.0,2023-10-31 08:45:00+00:00,2023-10-31 08:05:00+00:00,2023-10-31 08:45:00+00:00,315.0,15.0,True,1,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2023-11-09,210,2023-11-09 03:30:00+00:00,2023-11-09 09:00:00+00:00,2023-11-09 09:00:00+00:00,2023-11-09 15:30:00+00:00,36884.0,36374.5,509.5,36807.575,36552.825,36985.9,2023-11-09 10:00:00+00:00,2023-11-09 10:05:00+00:00,2023-11-09 10:05:00+00:00,2023-11-09 10:10:00+00:00,2023-11-09 10:20:00+00:00,,2023-11-09 10:10:00+00:00,True,True,2023-11-09 10:15:00+00:00,36821.4,0.8771344455348409,0.6124918551614905,2023-11-09 10:20:00+00:00,2023-11-09 10:20:00+00:00,36985.9,TP_E20,0.0044675107410365,1.8337553705182867,True,False,TRADE_EXECUTED,True,ALT_0330,70.0,True,True,65.0,2023-11-09 04:40:00+00:00,2023-11-09 03:45:00+00:00,2023-11-09 04:40:00+00:00,70.0,260.0,False,1,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
development,2023-11-17,330,2023-11-17 05:30:00+00:00,2023-11-17 11:00:00+00:00,2023-11-17 11:00:00+00:00,2023-11-17 17:30:00+00:00,36465.4,36129.4,336.0,36415.0,36247.0,36532.6,2023-11-17 11:35:00+00:00,2023-11-17 11:40:00+00:00,2023-11-17 11:45:00+00:00,2023-11-17 11:50:00+00:00,2023-11-17 12:55:00+00:00,,2023-11-17 12:30:00+00:00,True,True,2023-11-17 12:35:00+00:00,36430.5,0.8961309523809481,0.5564032697547605,2023-11-17 12:55:00+00:00,2023-11-17 12:55:00+00:00,36532.6,TP_E20,0.0028025967252713,1.0012983626356946,True,False,TRADE_EXECUTED,True,RAW_0530,90.0,False,True,40.0,2023-11-17 06:30:00+00:00,2023-11-17 10:25:00+00:00,2023-11-17 10:25:00+00:00,295.0,35.0,True,2,True,ACCEPT,,B27DJ_RAW_0530_development_FILTER,DEVELOPMENT
