local_date,candidate,ext_R,target_px,hit,first_hit_bar_start,minutes_entry_to_target_complete
2023-04-12,E3_F90_RECLAIM,0.2,322.276,False,,
2023-04-12,E3_F90_RECLAIM,0.3,322.644,False,,
2023-04-12,E3_F90_RECLAIM,0.5,323.38,False,,
2023-05-08,E3_F90_RECLAIM,0.0,317.68,True,2023-05-08 16:00:00+00:00,40.0
2023-05-08,E3_F90_RECLAIM,0.05,317.872,True,2023-05-08 16:00:00+00:00,40.0
2023-05-08,E3_F90_RECLAIM,0.1,318.064,False,,
2023-05-08,E3_F90_RECLAIM,0.2,318.44800000000004,False,,
2023-05-08,E3_F90_RECLAIM,0.3,318.832,False,,
2023-05-08,E3_F90_RECLAIM,0.5,319.6,False,,
2023-06-16,E3_F90_RECLAIM,0.0,240.68,True,2023-06-16 17:50:00+00:00,10.0
2023-06-16,E3_F90_RECLAIM,0.05,241.12550000000002,True,2023-06-16 18:00:00+00:00,20.0
2023-06-16,E3_F90_RECLAIM,0.1,241.571,True,2023-06-16 18:05:00+00:00,25.0
2023-06-16,E3_F90_RECLAIM,0.2,242.46200000000002,True,2023-06-16 18:05:00+00:00,25.0
2023-06-16,E3_F90_RECLAIM,0.3,243.353,True,2023-06-16 18:05:00+00:00,25.0
2023-06-16,E3_F90_RECLAIM,0.5,245.135,False,,
2023-07-07,E3_F90_RECLAIM,0.0,235.26,True,2023-07-07 13:45:00+00:00,5.0
2023-07-07,E3_F90_RECLAIM,0.05,235.41,True,2023-07-07 13:50:00+00:00,10.0
2023-07-07,E3_F90_RECLAIM,0.1,235.56,True,2023-07-07 13:50:00+00:00,10.0
2023-07-07,E3_F90_RECLAIM,0.2,235.85999999999999,True,2023-07-07 14:40:00+00:00,60.0
2023-07-07,E3_F90_RECLAIM,0.3,236.16,False,,
2023-07-07,E3_F90_RECLAIM,0.5,236.76,False,,
2023-10-19,E3_F90_RECLAIM,0.0,211.4,True,2023-10-19 15:00:00+00:00,5.0
2023-10-19,E3_F90_RECLAIM,0.05,211.493,True,2023-10-19 15:00:00+00:00,5.0
2023-10-19,E3_F90_RECLAIM,0.1,211.586,True,2023-10-19 15:00:00+00:00,5.0
2023-10-19,E3_F90_RECLAIM,0.2,211.77200000000002,False,,
2023-10-19,E3_F90_RECLAIM,0.3,211.958,False,,
2023-10-19,E3_F90_RECLAIM,0.5,212.33,False,,
2023-10-25,E3_F90_RECLAIM,0.0,226.85,True,2023-10-25 15:30:00+00:00,25.0
2023-10-25,E3_F90_RECLAIM,0.05,227.0015,True,2023-10-25 15:30:00+00:00,25.0
2023-10-25,E3_F90_RECLAIM,0.1,227.153,True,2023-10-25 15:30:00+00:00,25.0
2023-10-25,E3_F90_RECLAIM,0.2,227.456,True,2023-10-25 15:30:00+00:00,25.0
2023-10-25,E3_F90_RECLAIM,0.3,227.759,True,2023-10-25 15:45:00+00:00,40.0
2023-10-25,E3_F90_RECLAIM,0.5,228.365,False,,
2023-12-05,E3_F90_RECLAIM,0.0,231.82,True,2023-12-05 16:30:00+00:00,5.0
2023-12-05,E3_F90_RECLAIM,0.05,231.99099999999999,True,2023-12-05 16:30:00+00:00,5.0
2023-12-05,E3_F90_RECLAIM,0.1,232.16199999999998,True,2023-12-05 16:40:00+00:00,15.0
2023-12-05,E3_F90_RECLAIM,0.2,232.504,True,2023-12-05 16:40:00+00:00,15.0
2023-12-05,E3_F90_RECLAIM,0.3,232.846,True,2023-12-05 16:40:00+00:00,15.0
2023-12-05,E3_F90_RECLAIM,0.5,233.52999999999997,False,,
2023-12-19,E3_F90_RECLAIM,0.0,253.59,True,2023-12-19 16:50:00+00:00,5.0
2023-12-19,E3_F90_RECLAIM,0.05,254.0285,False,,
2023-12-19,E3_F90_RECLAIM,0.1,254.467,False,,
2023-12-19,E3_F90_RECLAIM,0.2,255.344,False,,
2023-12-19,E3_F90_RECLAIM,0.3,256.221,False,,
2023-12-19,E3_F90_RECLAIM,0.5,257.975,False,,
2023-12-21,E3_F90_RECLAIM,0.0,274.34,True,2023-12-21 15:30:00+00:00,20.0
2023-12-21,E3_F90_RECLAIM,0.05,275.03,False,,
2023-12-21,E3_F90_RECLAIM,0.1,275.71999999999997,False,,
2023-12-21,E3_F90_RECLAIM,0.2,277.09999999999997,False,,
2023-12-21,E3_F90_RECLAIM,0.3,278.47999999999996,False,,
2023-12-21,E3_F90_RECLAIM,0.5,281.23999999999995,False,,
2024-03-29,E3_F90_RECLAIM,0.0,620.45,False,,
2024-03-29,E3_F90_RECLAIM,0.05,621.1475,False,,
2024-03-29,E3_F90_RECLAIM,0.1,621.845,False,,
2024-03-29,E3_F90_RECLAIM,0.2,623.24,False,,
2024-03-29,E3_F90_RECLAIM,0.3,624.6350000000001,False,,
2024-03-29,E3_F90_RECLAIM,0.5,627.4250000000001,False,,
2024-04-04,E3_F90_RECLAIM,0.0,591.69,True,2024-04-04 14:35:00+00:00,5.0
2024-04-04,E3_F90_RECLAIM,0.05,592.3050000000001,True,2024-04-04 14:45:00+00:00,15.0
2024-04-04,E3_F90_RECLAIM,0.1,592.9200000000001,True,2024-04-04 15:00:00+00:00,30.0
2024-04-04,E3_F90_RECLAIM,0.2,594.1500000000001,True,2024-04-04 16:30:00+00:00,120.0
2024-04-04,E3_F90_RECLAIM,0.3,595.3800000000001,True,2024-04-04 17:45:00+00:00,195.0
2024-04-04,E3_F90_RECLAIM,0.5,597.8400000000001,False,,
2024-05-24,E3_F90_RECLAIM,0.0,598.61,True,2024-05-24 14:25:00+00:00,5.0
2024-05-24,E3_F90_RECLAIM,0.05,599.1115,True,2024-05-24 14:25:00+00:00,5.0
2024-05-24,E3_F90_RECLAIM,0.1,599.613,True,2024-05-24 15:10:00+00:00,50.0
2024-05-24,E3_F90_RECLAIM,0.2,600.616,True,2024-05-24 18:00:00+00:00,220.0
2024-05-24,E3_F90_RECLAIM,0.3,601.619,True,2024-05-24 18:05:00+00:00,225.0
2024-05-24,E3_F90_RECLAIM,0.5,603.625,False,,
2024-06-25,E3_F90_RECLAIM,0.0,573.72,True,2024-06-25 14:10:00+00:00,5.0
2024-06-25,E3_F90_RECLAIM,0.05,574.0690000000001,True,2024-06-25 14:15:00+00:00,10.0
2024-06-25,E3_F90_RECLAIM,0.1,574.418,True,2024-06-25 14:15:00+00:00,10.0
2024-06-25,E3_F90_RECLAIM,0.2,575.116,True,2024-06-25 14:15:00+00:00,10.0
2024-06-25,E3_F90_RECLAIM,0.3,575.8140000000001,True,2024-06-25 14:20:00+00:00,15.0
2024-06-25,E3_F90_RECLAIM,0.5,577.21,True,2024-06-25 14:25:00+00:00,20.0
2024-07-09,E3_F90_RECLAIM,0.0,519.02,True,2024-07-09 17:00:00+00:00,10.0
2024-07-09,E3_F90_RECLAIM,0.05,519.4075,True,2024-07-09 18:20:00+00:00,90.0
2024-07-09,E3_F90_RECLAIM,0.1,519.795,True,2024-07-09 18:20:00+00:00,90.0
2024-07-09,E3_F90_RECLAIM,0.2,520.5699999999999,True,2024-07-09 18:35:00+00:00,105.0
2024-07-09,E3_F90_RECLAIM,0.3,521.345,False,,
2024-07-09,E3_F90_RECLAIM,0.5,522.895,False,,
2024-08-15,E3_F90_RECLAIM,0.0,528.78,True,2024-08-15 14:30:00+00:00,20.0
2024-08-15,E3_F90_RECLAIM,0.05,529.516,True,2024-08-15 14:45:00+00:00,35.0
2024-08-15,E3_F90_RECLAIM,0.1,530.252,True,2024-08-15 14:45:00+00:00,35.0
2024-08-15,E3_F90_RECLAIM,0.2,531.7239999999999,True,2024-08-15 16:00:00+00:00,110.0
2024-08-15,E3_F90_RECLAIM,0.3,533.196,True,2024-08-15 16:15:00+00:00,125.0
2024-08-15,E3_F90_RECLAIM,0.5,536.14,False,,
2024-12-13,E3_F90_RECLAIM,0.0,721.55,True,2024-12-13 19:20:00+00:00,40.0
2024-12-13,E3_F90_RECLAIM,0.05,722.5985,True,2024-12-13 19:25:00+00:00,45.0
2024-12-13,E3_F90_RECLAIM,0.1,723.6469999999999,True,2024-12-13 19:30:00+00:00,50.0
2024-12-13,E3_F90_RECLAIM,0.2,725.7439999999999,True,2024-12-13 19:45:00+00:00,65.0
2024-12-13,E3_F90_RECLAIM,0.3,727.8409999999999,True,2024-12-13 19:55:00+00:00,75.0
2024-12-13,E3_F90_RECLAIM,0.5,732.0349999999999,False,,
2024-12-16,E3_F90_RECLAIM,0.0,716.2,True,2024-12-16 15:15:00+00:00,5.0
2024-12-16,E3_F90_RECLAIM,0.05,716.7845000000001,True,2024-12-16 15:20:00+00:00,10.0
2024-12-16,E3_F90_RECLAIM,0.1,717.369,True,2024-12-16 15:30:00+00:00,20.0
2024-12-16,E3_F90_RECLAIM,0.2,718.538,True,2024-12-16 15:50:00+00:00,40.0
2024-12-16,E3_F90_RECLAIM,0.3,719.7070000000001,True,2024-12-16 16:00:00+00:00,50.0
2024-12-16,E3_F90_RECLAIM,0.5,722.0450000000001,True,2024-12-16 17:10:00+00:00,120.0
2022-01-27,E4_F85_RECLAIM,0.0,376.94,True,2022-01-27 14:50:00+00:00,10.0
2022-01-27,E4_F85_RECLAIM,0.05,377.5485,False,,
2022-01-27,E4_F85_RECLAIM,0.1,378.157,False,,
2022-01-27,E4_F85_RECLAIM,0.2,379.374,False,,
2022-01-27,E4_F85_RECLAIM,0.3,380.591,False,,
2022-01-27,E4_F85_RECLAIM,0.5,383.025,False,,
2022-02-01,E4_F85_RECLAIM,0.0,387.66,False,,
2022-02-01,E4_F85_RECLAIM,0.05,388.096,False,,
2022-02-01,E4_F85_RECLAIM,0.1,388.53200000000004,False,,
2022-02-01,E4_F85_RECLAIM,0.2,389.40400000000005,False,,
2022-02-01,E4_F85_RECLAIM,0.3,390.276,False,,
2022-02-01,E4_F85_RECLAIM,0.5,392.02000000000004,False,,
2022-02-14,E4_F85_RECLAIM,0.0,404.03,False,,
2022-02-14,E4_F85_RECLAIM,0.05,404.59549999999996,False,,
2022-02-14,E4_F85_RECLAIM,0.1,405.16099999999994,False,,
2022-02-14,E4_F85_RECLAIM,0.2,406.292,False,,
2022-02-14,E4_F85_RECLAIM,0.3,407.42299999999994,False,,
2022-02-14,E4_F85_RECLAIM,0.5,409.68499999999995,False,,
2022-03-18,E4_F85_RECLAIM,0.0,389.54,True,2022-03-18 15:00:00+00:00,20.0
2022-03-18,E4_F85_RECLAIM,0.05,389.8165,True,2022-03-18 15:00:00+00:00,20.0
2022-03-18,E4_F85_RECLAIM,0.1,390.093,True,2022-03-18 15:05:00+00:00,25.0
2022-03-18,E4_F85_RECLAIM,0.2,390.646,True,2022-03-18 15:20:00+00:00,40.0
2022-03-18,E4_F85_RECLAIM,0.3,391.199,True,2022-03-18 15:35:00+00:00,55.0
2022-03-18,E4_F85_RECLAIM,0.5,392.30500000000006,True,2022-03-18 15:45:00+00:00,65.0
2022-04-18,E4_F85_RECLAIM,0.0,406.59,True,2022-04-18 14:15:00+00:00,15.0
2022-04-18,E4_F85_RECLAIM,0.05,407.11899999999997,True,2022-04-18 14:20:00+00:00,20.0
2022-04-18,E4_F85_RECLAIM,0.1,407.64799999999997,True,2022-04-18 16:45:00+00:00,165.0
2022-04-18,E4_F85_RECLAIM,0.2,408.70599999999996,True,2022-04-18 17:05:00+00:00,185.0
2022-04-18,E4_F85_RECLAIM,0.3,409.76399999999995,True,2022-04-18 17:05:00+00:00,185.0
2022-04-18,E4_F85_RECLAIM,0.5,411.88,True,2022-04-18 17:10:00+00:00,190.0
2022-05-19,E4_F85_RECLAIM,0.0,303.76,True,2022-05-19 14:15:00+00:00,5.0
2022-05-19,E4_F85_RECLAIM,0.05,304.2865,True,2022-05-19 14:20:00+00:00,10.0
2022-05-19,E4_F85_RECLAIM,0.1,304.813,True,2022-05-19 15:15:00+00:00,65.0
2022-05-19,E4_F85_RECLAIM,0.2,305.866,True,2022-05-19 15:20:00+00:00,70.0
2022-05-19,E4_F85_RECLAIM,0.3,306.919,True,2022-05-19 15:30:00+00:00,80.0
2022-05-19,E4_F85_RECLAIM,0.5,309.025,False,,
2022-06-22,E4_F85_RECLAIM,0.0,217.29,True,2022-06-22 13:45:00+00:00,5.0
2022-06-22,E4_F85_RECLAIM,0.05,217.6045,True,2022-06-22 13:45:00+00:00,5.0
2022-06-22,E4_F85_RECLAIM,0.1,217.91899999999998,True,2022-06-22 13:50:00+00:00,10.0
2022-06-22,E4_F85_RECLAIM,0.2,218.548,True,2022-06-22 13:55:00+00:00,15.0
2022-06-22,E4_F85_RECLAIM,0.3,219.177,True,2022-06-22 14:00:00+00:00,20.0
2022-06-22,E4_F85_RECLAIM,0.5,220.435,True,2022-06-22 14:20:00+00:00,40.0
2022-07-06,E4_F85_RECLAIM,0.0,238.99,True,2022-07-06 18:40:00+00:00,275.0
2022-07-06,E4_F85_RECLAIM,0.05,239.2665,True,2022-07-06 18:40:00+00:00,275.0
2022-07-06,E4_F85_RECLAIM,0.1,239.543,True,2022-07-06 18:40:00+00:00,275.0
2022-07-06,E4_F85_RECLAIM,0.2,240.096,False,,
2022-07-06,E4_F85_RECLAIM,0.3,240.649,False,,
2022-07-06,E4_F85_RECLAIM,0.5,241.755,False,,
2022-07-08,E4_F85_RECLAIM,0.0,242.28,True,2022-07-08 15:10:00+00:00,15.0
2022-07-08,E4_F85_RECLAIM,0.05,242.554,True,2022-07-08 15:10:00+00:00,15.0
2022-07-08,E4_F85_RECLAIM,0.1,242.828,False,,
2022-07-08,E4_F85_RECLAIM,0.2,243.376,False,,
2022-07-08,E4_F85_RECLAIM,0.3,243.924,False,,
2022-07-08,E4_F85_RECLAIM,0.5,245.01999999999998,False,,
2022-07-11,E4_F85_RECLAIM,0.0,233.37,True,2022-07-11 18:40:00+00:00,70.0
2022-07-11,E4_F85_RECLAIM,0.05,233.649,True,2022-07-11 18:40:00+00:00,70.0
2022-07-11,E4_F85_RECLAIM,0.1,233.928,False,,
2022-07-11,E4_F85_RECLAIM,0.2,234.48600000000002,False,,
2022-07-11,E4_F85_RECLAIM,0.3,235.044,False,,
2022-07-11,E4_F85_RECLAIM,0.5,236.16000000000003,False,,
2022-07-19,E4_F85_RECLAIM,0.0,264.71,True,2022-07-19 15:05:00+00:00,70.0
2022-07-19,E4_F85_RECLAIM,0.05,265.091,True,2022-07-19 16:05:00+00:00,130.0
2022-07-19,E4_F85_RECLAIM,0.1,265.472,True,2022-07-19 16:10:00+00:00,135.0
2022-07-19,E4_F85_RECLAIM,0.2,266.234,True,2022-07-19 16:25:00+00:00,150.0
2022-07-19,E4_F85_RECLAIM,0.3,266.996,True,2022-07-19 16:30:00+00:00,155.0
2022-07-19,E4_F85_RECLAIM,0.5,268.52,True,2022-07-19 17:25:00+00:00,210.0
2022-07-20,E4_F85_RECLAIM,0.0,270.92,True,2022-07-20 14:45:00+00:00,15.0
2022-07-20,E4_F85_RECLAIM,0.05,271.2905,True,2022-07-20 14:50:00+00:00,20.0
2022-07-20,E4_F85_RECLAIM,0.1,271.661,True,2022-07-20 15:00:00+00:00,30.0
2022-07-20,E4_F85_RECLAIM,0.2,272.40200000000004,False,,
2022-07-20,E4_F85_RECLAIM,0.3,273.14300000000003,False,,
2022-07-20,E4_F85_RECLAIM,0.5,274.625,False,,
2022-07-28,E4_F85_RECLAIM,0.0,269.97,True,2022-07-28 15:10:00+00:00,15.0
2022-07-28,E4_F85_RECLAIM,0.05,270.2885,True,2022-07-28 15:15:00+00:00,20.0
2022-07-28,E4_F85_RECLAIM,0.1,270.607,True,2022-07-28 15:20:00+00:00,25.0
2022-07-28,E4_F85_RECLAIM,0.2,271.244,True,2022-07-28 15:25:00+00:00,30.0
2022-07-28,E4_F85_RECLAIM,0.3,271.88100000000003,True,2022-07-28 15:25:00+00:00,30.0
2022-07-28,E4_F85_RECLAIM,0.5,273.15500000000003,True,2022-07-28 15:30:00+00:00,35.0
2022-09-22,E4_F85_RECLAIM,0.0,271.19,True,2022-09-22 18:35:00+00:00,10.0
2022-09-22,E4_F85_RECLAIM,0.05,271.4945,True,2022-09-22 18:35:00+00:00,10.0
2022-09-22,E4_F85_RECLAIM,0.1,271.799,True,2022-09-22 19:05:00+00:00,40.0
2022-09-22,E4_F85_RECLAIM,0.2,272.408,True,2022-09-22 19:10:00+00:00,45.0
2022-09-22,E4_F85_RECLAIM,0.3,273.017,True,2022-09-22 19:25:00+00:00,60.0
2022-09-22,E4_F85_RECLAIM,0.5,274.235,True,2022-09-22 19:35:00+00:00,70.0
2022-09-28,E4_F85_RECLAIM,0.0,274.23,True,2022-09-28 14:20:00+00:00,10.0
2022-09-28,E4_F85_RECLAIM,0.05,274.56550000000004,True,2022-09-28 14:25:00+00:00,15.0
2022-09-28,E4_F85_RECLAIM,0.1,274.901,True,2022-09-28 14:25:00+00:00,15.0
2022-09-28,E4_F85_RECLAIM,0.2,275.572,True,2022-09-28 14:45:00+00:00,35.0
2022-09-28,E4_F85_RECLAIM,0.3,276.24300000000005,True,2022-09-28 15:15:00+00:00,65.0
2022-09-28,E4_F85_RECLAIM,0.5,277.58500000000004,True,2022-09-28 15:45:00+00:00,95.0
2022-11-23,E4_F85_RECLAIM,0.0,300.95,False,,
2022-11-23,E4_F85_RECLAIM,0.05,302.22999999999996,False,,
2022-11-23,E4_F85_RECLAIM,0.1,303.51,False,,
2022-11-23,E4_F85_RECLAIM,0.2,306.07,False,,
2022-11-23,E4_F85_RECLAIM,0.3,308.63,False,,
2022-11-23,E4_F85_RECLAIM,0.5,313.75,False,,
2023-01-20,E4_F85_RECLAIM,0.0,290.05,True,2023-01-20 16:20:00+00:00,60.0
2023-01-20,E4_F85_RECLAIM,0.05,290.21750000000003,True,2023-01-20 16:25:00+00:00,65.0
2023-01-20,E4_F85_RECLAIM,0.1,290.385,True,2023-01-20 16:30:00+00:00,70.0
2023-01-20,E4_F85_RECLAIM,0.2,290.72,True,2023-01-20 16:30:00+00:00,70.0
2023-01-20,E4_F85_RECLAIM,0.3,291.055,True,2023-01-20 16:35:00+00:00,75.0
2023-01-20,E4_F85_RECLAIM,0.5,291.725,True,2023-01-20 16:35:00+00:00,75.0
2023-01-31,E4_F85_RECLAIM,0.0,313.19,True,2023-01-31 16:35:00+00:00,40.0
2023-01-31,E4_F85_RECLAIM,0.05,313.4445,True,2023-01-31 16:35:00+00:00,40.0
2023-01-31,E4_F85_RECLAIM,0.1,313.699,True,2023-01-31 19:40:00+00:00,225.0
2023-01-31,E4_F85_RECLAIM,0.2,314.20799999999997,False,,
2023-01-31,E4_F85_RECLAIM,0.3,314.717,False,,
2023-01-31,E4_F85_RECLAIM,0.5,315.735,False,,
2023-03-20,E4_F85_RECLAIM,0.0,338.34,True,2023-03-20 18:30:00+00:00,10.0
2023-03-20,E4_F85_RECLAIM,0.05,338.578,True,2023-03-20 18:30:00+00:00,10.0
2023-03-20,E4_F85_RECLAIM,0.1,338.816,False,,
2023-03-20,E4_F85_RECLAIM,0.2,339.292,False,,
2023-03-20,E4_F85_RECLAIM,0.3,339.768,False,,
2023-03-20,E4_F85_RECLAIM,0.5,340.71999999999997,False,,
2023-03-21,E4_F85_RECLAIM,0.0,337.48,True,2023-03-21 15:55:00+00:00,125.0
2023-03-21,E4_F85_RECLAIM,0.05,337.995,True,2023-03-21 16:25:00+00:00,155.0
2023-03-21,E4_F85_RECLAIM,0.1,338.51,True,2023-03-21 16:35:00+00:00,165.0
2023-03-21,E4_F85_RECLAIM,0.2,339.54,False,,
2023-03-21,E4_F85_RECLAIM,0.3,340.57000000000005,False,,
2023-03-21,E4_F85_RECLAIM,0.5,342.63,False,,
2023-03-28,E4_F85_RECLAIM,0.0,312.0,True,2023-03-28 14:45:00+00:00,10.0
2023-03-28,E4_F85_RECLAIM,0.05,312.237,True,2023-03-28 14:50:00+00:00,15.0
2023-03-28,E4_F85_RECLAIM,0.1,312.474,True,2023-03-28 18:45:00+00:00,250.0
2023-03-28,E4_F85_RECLAIM,0.2,312.948,True,2023-03-28 18:45:00+00:00,250.0
2023-03-28,E4_F85_RECLAIM,0.3,313.422,True,2023-03-28 18:45:00+00:00,250.0
2023-03-28,E4_F85_RECLAIM,0.5,314.37,True,2023-03-28 18:55:00+00:00,260.0
2023-04-12,E4_F85_RECLAIM,0.0,321.54,True,2023-04-12 14:50:00+00:00,5.0
2023-04-12,E4_F85_RECLAIM,0.05,321.72400000000005,True,2023-04-12 14:50:00+00:00,5.0
2023-04-12,E4_F85_RECLAIM,0.1,321.908,False,,
2023-04-12,E4_F85_RECLAIM,0.2,322.276,False,,
2023-04-12,E4_F85_RECLAIM,0.3,322.644,False,,
2023-04-12,E4_F85_RECLAIM,0.5,323.38,False,,
2023-05-08,E4_F85_RECLAIM,0.0,317.68,True,2023-05-08 16:00:00+00:00,45.0
2023-05-08,E4_F85_RECLAIM,0.05,317.872,True,2023-05-08 16:00:00+00:00,45.0
2023-05-08,E4_F85_RECLAIM,0.1,318.064,False,,
2023-05-08,E4_F85_RECLAIM,0.2,318.44800000000004,False,,
2023-05-08,E4_F85_RECLAIM,0.3,318.832,False,,
2023-05-08,E4_F85_RECLAIM,0.5,319.6,False,,
2023-05-12,E4_F85_RECLAIM,0.0,306.79,False,,
2023-05-12,E4_F85_RECLAIM,0.05,306.9975,False,,
2023-05-12,E4_F85_RECLAIM,0.1,307.20500000000004,False,,
2023-05-12,E4_F85_RECLAIM,0.2,307.62,False,,
2023-05-12,E4_F85_RECLAIM,0.3,308.035,False,,
2023-05-12,E4_F85_RECLAIM,0.5,308.865,False,,
2023-06-15,E4_F85_RECLAIM,0.0,237.75,False,,
2023-06-15,E4_F85_RECLAIM,0.05,238.1225,False,,
2023-06-15,E4_F85_RECLAIM,0.1,238.495,False,,
2023-06-15,E4_F85_RECLAIM,0.2,239.24,False,,
2023-06-15,E4_F85_RECLAIM,0.3,239.98499999999999,False,,
2023-06-15,E4_F85_RECLAIM,0.5,241.475,False,,
2023-10-19,E4_F85_RECLAIM,0.0,211.4,True,2023-10-19 15:00:00+00:00,10.0
2023-10-19,E4_F85_RECLAIM,0.05,211.493,True,2023-10-19 15:00:00+00:00,10.0
2023-10-19,E4_F85_RECLAIM,0.1,211.586,True,2023-10-19 15:00:00+00:00,10.0
2023-10-19,E4_F85_RECLAIM,0.2,211.77200000000002,False,,
2023-10-19,E4_F85_RECLAIM,0.3,211.958,False,,
2023-10-19,E4_F85_RECLAIM,0.5,212.33,False,,
2023-10-25,E4_F85_RECLAIM,0.0,226.85,True,2023-10-25 15:30:00+00:00,25.0
2023-10-25,E4_F85_RECLAIM,0.05,227.0015,True,2023-10-25 15:30:00+00:00,25.0
2023-10-25,E4_F85_RECLAIM,0.1,227.153,True,2023-10-25 15:30:00+00:00,25.0
2023-10-25,E4_F85_RECLAIM,0.2,227.456,True,2023-10-25 15:30:00+00:00,25.0
2023-10-25,E4_F85_RECLAIM,0.3,227.759,True,2023-10-25 15:45:00+00:00,40.0
2023-10-25,E4_F85_RECLAIM,0.5,228.365,False,,
2023-12-05,E4_F85_RECLAIM,0.0,231.82,True,2023-12-05 16:30:00+00:00,55.0
2023-12-05,E4_F85_RECLAIM,0.05,231.99099999999999,True,2023-12-05 16:30:00+00:00,55.0
2023-12-05,E4_F85_RECLAIM,0.1,232.16199999999998,True,2023-12-05 16:40:00+00:00,65.0
2023-12-05,E4_F85_RECLAIM,0.2,232.504,True,2023-12-05 16:40:00+00:00,65.0
2023-12-05,E4_F85_RECLAIM,0.3,232.846,True,2023-12-05 16:40:00+00:00,65.0
2023-12-05,E4_F85_RECLAIM,0.5,233.52999999999997,False,,
2024-05-08,E4_F85_RECLAIM,0.0,587.2,True,2024-05-08 19:00:00+00:00,25.0
2024-05-08,E4_F85_RECLAIM,0.05,587.6605000000001,True,2024-05-08 19:00:00+00:00,25.0
2024-05-08,E4_F85_RECLAIM,0.1,588.1210000000001,True,2024-05-08 19:05:00+00:00,30.0
2024-05-08,E4_F85_RECLAIM,0.2,589.042,True,2024-05-08 19:05:00+00:00,30.0
2024-05-08,E4_F85_RECLAIM,0.3,589.9630000000001,False,,
2024-05-08,E4_F85_RECLAIM,0.5,591.8050000000001,False,,
2024-05-24,E4_F85_RECLAIM,0.0,598.61,True,2024-05-24 14:25:00+00:00,5.0
2024-05-24,E4_F85_RECLAIM,0.05,599.1115,True,2024-05-24 14:25:00+00:00,5.0
2024-05-24,E4_F85_RECLAIM,0.1,599.613,True,2024-05-24 15:10:00+00:00,50.0
2024-05-24,E4_F85_RECLAIM,0.2,600.616,True,2024-05-24 18:00:00+00:00,220.0
2024-05-24,E4_F85_RECLAIM,0.3,601.619,True,2024-05-24 18:05:00+00:00,225.0
2024-05-24,E4_F85_RECLAIM,0.5,603.625,False,,
2024-06-25,E4_F85_RECLAIM,0.0,573.72,True,2024-06-25 14:10:00+00:00,5.0
2024-06-25,E4_F85_RECLAIM,0.05,574.0690000000001,True,2024-06-25 14:15:00+00:00,10.0
2024-06-25,E4_F85_RECLAIM,0.1,574.418,True,2024-06-25 14:15:00+00:00,10.0
2024-06-25,E4_F85_RECLAIM,0.2,575.116,True,2024-06-25 14:15:00+00:00,10.0
2024-06-25,E4_F85_RECLAIM,0.3,575.8140000000001,True,2024-06-25 14:20:00+00:00,15.0
2024-06-25,E4_F85_RECLAIM,0.5,577.21,True,2024-06-25 14:25:00+00:00,20.0
2024-07-09,E4_F85_RECLAIM,0.0,519.02,True,2024-07-09 17:00:00+00:00,20.0
2024-07-09,E4_F85_RECLAIM,0.05,519.4075,True,2024-07-09 18:20:00+00:00,100.0
2024-07-09,E4_F85_RECLAIM,0.1,519.795,True,2024-07-09 18:20:00+00:00,100.0
2024-07-09,E4_F85_RECLAIM,0.2,520.5699999999999,True,2024-07-09 18:35:00+00:00,115.0
2024-07-09,E4_F85_RECLAIM,0.3,521.345,False,,
2024-07-09,E4_F85_RECLAIM,0.5,522.895,False,,
2024-08-27,E4_F85_RECLAIM,0.0,556.0,False,,
2024-08-27,E4_F85_RECLAIM,0.05,556.474,False,,
2024-08-27,E4_F85_RECLAIM,0.1,556.948,False,,
2024-08-27,E4_F85_RECLAIM,0.2,557.896,False,,
2024-08-27,E4_F85_RECLAIM,0.3,558.844,False,,
2024-08-27,E4_F85_RECLAIM,0.5,560.74,False,,
2024-09-04,E4_F85_RECLAIM,0.0,513.19,False,,
2024-09-04,E4_F85_RECLAIM,0.05,514.0735000000001,False,,
2024-09-04,E4_F85_RECLAIM,0.1,514.9570000000001,False,,
2024-09-04,E4_F85_RECLAIM,0.2,516.724,False,,
2024-09-04,E4_F85_RECLAIM,0.3,518.4910000000001,False,,
2024-09-04,E4_F85_RECLAIM,0.5,522.0250000000001,False,,
2024-10-11,E4_F85_RECLAIM,0.0,569.2,True,2024-10-11 13:50:00+00:00,5.0
2024-10-11,E4_F85_RECLAIM,0.05,569.648,True,2024-10-11 13:50:00+00:00,5.0
2024-10-11,E4_F85_RECLAIM,0.1,570.096,True,2024-10-11 14:05:00+00:00,20.0
2024-10-11,E4_F85_RECLAIM,0.2,570.9920000000001,True,2024-10-11 15:10:00+00:00,85.0
2024-10-11,E4_F85_RECLAIM,0.3,571.888,True,2024-10-11 15:10:00+00:00,85.0
2024-10-11,E4_F85_RECLAIM,0.5,573.6800000000001,True,2024-10-11 17:30:00+00:00,225.0
2024-10-29,E4_F85_RECLAIM,0.0,607.98,True,2024-10-29 14:25:00+00:00,5.0
2024-10-29,E4_F85_RECLAIM,0.05,608.1575,True,2024-10-29 15:15:00+00:00,55.0
2024-10-29,E4_F85_RECLAIM,0.1,608.335,True,2024-10-29 15:15:00+00:00,55.0
2024-10-29,E4_F85_RECLAIM,0.2,608.69,True,2024-10-29 15:20:00+00:00,60.0
2024-10-29,E4_F85_RECLAIM,0.3,609.0450000000001,True,2024-10-29 15:20:00+00:00,60.0
