candidate_id,shape_rule,scale_state,principal_scale_variable,scale_band,lookback_min,hold_min
DRIVE_DOWN|RANGE_72H_MID|LB15|H240,DRIVE_DOWN,RANGE_72H_MID,RANGE_72H,MID,15,240
DRIVE_DOWN|RANGE_72H_MID|LB15|H360,DRIVE_DOWN,RANGE_72H_MID,RANGE_72H,MID,15,360
DRIVE_DOWN|RANGE_72H_MID|LB15|H720,DRIVE_DOWN,RANGE_72H_MID,RANGE_72H,MID,15,720
DRIVE_DOWN|RANGE_72H_MID|LB15|H960,DRIVE_DOWN,RANGE_72H_MID,RANGE_72H,MID,15,960
DRIVE_DOWN|RANGE_72H_HIGH|LB15|H60,DRIVE_DOWN,RANGE_72H_HIGH,RANGE_72H,HIGH,15,60
DRIVE_DOWN|RANGE_72H_HIGH|LB15|H120,DRIVE_DOWN,RANGE_72H_HIGH,RANGE_72H,HIGH,15,120
DRIVE_DOWN|RANGE_72H_HIGH|LB15|H240,DRIVE_DOWN,RANGE_72H_HIGH,RANGE_72H,HIGH,15,240
DRIVE_DOWN|RANGE_72H_HIGH|LB15|H360,DRIVE_DOWN,RANGE_72H_HIGH,RANGE_72H,HIGH,15,360
DRIVE_DOWN|RANGE_72H_HIGH|LB15|H720,DRIVE_DOWN,RANGE_72H_HIGH,RANGE_72H,HIGH,15,720
DRIVE_DOWN|RANGE_72H_HIGH|LB15|H960,DRIVE_DOWN,RANGE_72H_HIGH,RANGE_72H,HIGH,15,960
DRIVE_DOWN|RANGE_RATIO_24_72_LOW|LB15|H60,DRIVE_DOWN,RANGE_RATIO_24_72_LOW,RANGE_RATIO_24_72,LOW,15,60
DRIVE_DOWN|RANGE_RATIO_24_72_LOW|LB15|H120,DRIVE_DOWN,RANGE_RATIO_24_72_LOW,RANGE_RATIO_24_72,LOW,15,120
DRIVE_DOWN|RANGE_RATIO_24_72_LOW|LB15|H240,DRIVE_DOWN,RANGE_RATIO_24_72_LOW,RANGE_RATIO_24_72,LOW,15,240
DRIVE_DOWN|RANGE_RATIO_24_72_LOW|LB15|H360,DRIVE_DOWN,RANGE_RATIO_24_72_LOW,RANGE_RATIO_24_72,LOW,15,360
DRIVE_DOWN|RANGE_RATIO_24_72_LOW|LB15|H720,DRIVE_DOWN,RANGE_RATIO_24_72_LOW,RANGE_RATIO_24_72,LOW,15,720
DRIVE_DOWN|RANGE_RATIO_24_72_LOW|LB15|H960,DRIVE_DOWN,RANGE_RATIO_24_72_LOW,RANGE_RATIO_24_72,LOW,15,960
DRIVE_DOWN|RANGE_RATIO_24_72_MID|LB15|H60,DRIVE_DOWN,RANGE_RATIO_24_72_MID,RANGE_RATIO_24_72,MID,15,60
DRIVE_DOWN|RANGE_RATIO_24_72_MID|LB15|H120,DRIVE_DOWN,RANGE_RATIO_24_72_MID,RANGE_RATIO_24_72,MID,15,120
DRIVE_DOWN|RANGE_RATIO_24_72_MID|LB15|H240,DRIVE_DOWN,RANGE_RATIO_24_72_MID,RANGE_RATIO_24_72,MID,15,240
DRIVE_DOWN|RANGE_RATIO_24_72_MID|LB15|H360,DRIVE_DOWN,RANGE_RATIO_24_72_MID,RANGE_RATIO_24_72,MID,15,360
DRIVE_DOWN|RANGE_RATIO_24_72_MID|LB15|H720,DRIVE_DOWN,RANGE_RATIO_24_72_MID,RANGE_RATIO_24_72,MID,15,720
DRIVE_DOWN|RANGE_RATIO_24_72_MID|LB15|H960,DRIVE_DOWN,RANGE_RATIO_24_72_MID,RANGE_RATIO_24_72,MID,15,960
DRIVE_DOWN|RANGE_RATIO_24_72_HIGH|LB15|H60,DRIVE_DOWN,RANGE_RATIO_24_72_HIGH,RANGE_RATIO_24_72,HIGH,15,60
DRIVE_DOWN|RANGE_RATIO_24_72_HIGH|LB15|H120,DRIVE_DOWN,RANGE_RATIO_24_72_HIGH,RANGE_RATIO_24_72,HIGH,15,120
DRIVE_DOWN|RANGE_RATIO_24_72_HIGH|LB15|H240,DRIVE_DOWN,RANGE_RATIO_24_72_HIGH,RANGE_RATIO_24_72,HIGH,15,240
DRIVE_DOWN|RANGE_RATIO_24_72_HIGH|LB15|H360,DRIVE_DOWN,RANGE_RATIO_24_72_HIGH,RANGE_RATIO_24_72,HIGH,15,360
DRIVE_DOWN|RANGE_RATIO_24_72_HIGH|LB15|H720,DRIVE_DOWN,RANGE_RATIO_24_72_HIGH,RANGE_RATIO_24_72,HIGH,15,720
DRIVE_DOWN|RANGE_RATIO_24_72_HIGH|LB15|H960,DRIVE_DOWN,RANGE_RATIO_24_72_HIGH,RANGE_RATIO_24_72,HIGH,15,960
STR_B0_20|NONE|LB15|H60,STR_B0_20,NONE,RAW_RANGE_LB,NONE,15,60
STR_B0_20|NONE|LB15|H120,STR_B0_20,NONE,RAW_RANGE_LB,NONE,15,120
STR_B0_20|NONE|LB15|H240,STR_B0_20,NONE,RAW_RANGE_LB,NONE,15,240
STR_B0_20|NONE|LB15|H360,STR_B0_20,NONE,RAW_RANGE_LB,NONE,15,360
STR_B0_20|NONE|LB15|H720,STR_B0_20,NONE,RAW_RANGE_LB,NONE,15,720
STR_B0_20|NONE|LB15|H960,STR_B0_20,NONE,RAW_RANGE_LB,NONE,15,960
STR_B0_20|RAW_RANGE_LB_LOW|LB15|H60,STR_B0_20,RAW_RANGE_LB_LOW,RAW_RANGE_LB,LOW,15,60
STR_B0_20|RAW_RANGE_LB_LOW|LB15|H120,STR_B0_20,RAW_RANGE_LB_LOW,RAW_RANGE_LB,LOW,15,120
STR_B0_20|RAW_RANGE_LB_LOW|LB15|H240,STR_B0_20,RAW_RANGE_LB_LOW,RAW_RANGE_LB,LOW,15,240
STR_B0_20|RAW_RANGE_LB_LOW|LB15|H360,STR_B0_20,RAW_RANGE_LB_LOW,RAW_RANGE_LB,LOW,15,360
STR_B0_20|RAW_RANGE_LB_LOW|LB15|H720,STR_B0_20,RAW_RANGE_LB_LOW,RAW_RANGE_LB,LOW,15,720
STR_B0_20|RAW_RANGE_LB_LOW|LB15|H960,STR_B0_20,RAW_RANGE_LB_LOW,RAW_RANGE_LB,LOW,15,960
STR_B0_20|RAW_RANGE_LB_MID|LB15|H60,STR_B0_20,RAW_RANGE_LB_MID,RAW_RANGE_LB,MID,15,60
STR_B0_20|RAW_RANGE_LB_MID|LB15|H120,STR_B0_20,RAW_RANGE_LB_MID,RAW_RANGE_LB,MID,15,120
STR_B0_20|RAW_RANGE_LB_MID|LB15|H240,STR_B0_20,RAW_RANGE_LB_MID,RAW_RANGE_LB,MID,15,240
STR_B0_20|RAW_RANGE_LB_MID|LB15|H360,STR_B0_20,RAW_RANGE_LB_MID,RAW_RANGE_LB,MID,15,360
STR_B0_20|RAW_RANGE_LB_MID|LB15|H720,STR_B0_20,RAW_RANGE_LB_MID,RAW_RANGE_LB,MID,15,720
STR_B0_20|RAW_RANGE_LB_MID|LB15|H960,STR_B0_20,RAW_RANGE_LB_MID,RAW_RANGE_LB,MID,15,960
STR_B0_20|RAW_RANGE_LB_HIGH|LB15|H60,STR_B0_20,RAW_RANGE_LB_HIGH,RAW_RANGE_LB,HIGH,15,60
STR_B0_20|RAW_RANGE_LB_HIGH|LB15|H120,STR_B0_20,RAW_RANGE_LB_HIGH,RAW_RANGE_LB,HIGH,15,120
STR_B0_20|RAW_RANGE_LB_HIGH|LB15|H240,STR_B0_20,RAW_RANGE_LB_HIGH,RAW_RANGE_LB,HIGH,15,240
STR_B0_20|RAW_RANGE_LB_HIGH|LB15|H360,STR_B0_20,RAW_RANGE_LB_HIGH,RAW_RANGE_LB,HIGH,15,360
STR_B0_20|RAW_RANGE_LB_HIGH|LB15|H720,STR_B0_20,RAW_RANGE_LB_HIGH,RAW_RANGE_LB,HIGH,15,720
STR_B0_20|RAW_RANGE_LB_HIGH|LB15|H960,STR_B0_20,RAW_RANGE_LB_HIGH,RAW_RANGE_LB,HIGH,15,960
STR_B0_20|RANGE_24H_LOW|LB15|H60,STR_B0_20,RANGE_24H_LOW,RANGE_24H,LOW,15,60
STR_B0_20|RANGE_24H_LOW|LB15|H120,STR_B0_20,RANGE_24H_LOW,RANGE_24H,LOW,15,120
STR_B0_20|RANGE_24H_LOW|LB15|H240,STR_B0_20,RANGE_24H_LOW,RANGE_24H,LOW,15,240
STR_B0_20|RANGE_24H_LOW|LB15|H360,STR_B0_20,RANGE_24H_LOW,RANGE_24H,LOW,15,360
STR_B0_20|RANGE_24H_LOW|LB15|H720,STR_B0_20,RANGE_24H_LOW,RANGE_24H,LOW,15,720
STR_B0_20|RANGE_24H_LOW|LB15|H960,STR_B0_20,RANGE_24H_LOW,RANGE_24H,LOW,15,960
STR_B0_20|RANGE_24H_MID|LB15|H60,STR_B0_20,RANGE_24H_MID,RANGE_24H,MID,15,60
STR_B0_20|RANGE_24H_MID|LB15|H120,STR_B0_20,RANGE_24H_MID,RANGE_24H,MID,15,120
STR_B0_20|RANGE_24H_MID|LB15|H240,STR_B0_20,RANGE_24H_MID,RANGE_24H,MID,15,240
STR_B0_20|RANGE_24H_MID|LB15|H360,STR_B0_20,RANGE_24H_MID,RANGE_24H,MID,15,360
STR_B0_20|RANGE_24H_MID|LB15|H720,STR_B0_20,RANGE_24H_MID,RANGE_24H,MID,15,720
STR_B0_20|RANGE_24H_MID|LB15|H960,STR_B0_20,RANGE_24H_MID,RANGE_24H,MID,15,960
STR_B0_20|RANGE_24H_HIGH|LB15|H60,STR_B0_20,RANGE_24H_HIGH,RANGE_24H,HIGH,15,60
STR_B0_20|RANGE_24H_HIGH|LB15|H120,STR_B0_20,RANGE_24H_HIGH,RANGE_24H,HIGH,15,120
STR_B0_20|RANGE_24H_HIGH|LB15|H240,STR_B0_20,RANGE_24H_HIGH,RANGE_24H,HIGH,15,240
STR_B0_20|RANGE_24H_HIGH|LB15|H360,STR_B0_20,RANGE_24H_HIGH,RANGE_24H,HIGH,15,360
STR_B0_20|RANGE_24H_HIGH|LB15|H720,STR_B0_20,RANGE_24H_HIGH,RANGE_24H,HIGH,15,720
STR_B0_20|RANGE_24H_HIGH|LB15|H960,STR_B0_20,RANGE_24H_HIGH,RANGE_24H,HIGH,15,960
STR_B0_20|RANGE_72H_LOW|LB15|H60,STR_B0_20,RANGE_72H_LOW,RANGE_72H,LOW,15,60
STR_B0_20|RANGE_72H_LOW|LB15|H120,STR_B0_20,RANGE_72H_LOW,RANGE_72H,LOW,15,120
STR_B0_20|RANGE_72H_LOW|LB15|H240,STR_B0_20,RANGE_72H_LOW,RANGE_72H,LOW,15,240
STR_B0_20|RANGE_72H_LOW|LB15|H360,STR_B0_20,RANGE_72H_LOW,RANGE_72H,LOW,15,360
STR_B0_20|RANGE_72H_LOW|LB15|H720,STR_B0_20,RANGE_72H_LOW,RANGE_72H,LOW,15,720
STR_B0_20|RANGE_72H_LOW|LB15|H960,STR_B0_20,RANGE_72H_LOW,RANGE_72H,LOW,15,960
STR_B0_20|RANGE_72H_MID|LB15|H60,STR_B0_20,RANGE_72H_MID,RANGE_72H,MID,15,60
STR_B0_20|RANGE_72H_MID|LB15|H120,STR_B0_20,RANGE_72H_MID,RANGE_72H,MID,15,120
STR_B0_20|RANGE_72H_MID|LB15|H240,STR_B0_20,RANGE_72H_MID,RANGE_72H,MID,15,240
STR_B0_20|RANGE_72H_MID|LB15|H360,STR_B0_20,RANGE_72H_MID,RANGE_72H,MID,15,360
STR_B0_20|RANGE_72H_MID|LB15|H720,STR_B0_20,RANGE_72H_MID,RANGE_72H,MID,15,720
STR_B0_20|RANGE_72H_MID|LB15|H960,STR_B0_20,RANGE_72H_MID,RANGE_72H,MID,15,960
STR_B0_20|RANGE_72H_HIGH|LB15|H60,STR_B0_20,RANGE_72H_HIGH,RANGE_72H,HIGH,15,60
STR_B0_20|RANGE_72H_HIGH|LB15|H120,STR_B0_20,RANGE_72H_HIGH,RANGE_72H,HIGH,15,120
STR_B0_20|RANGE_72H_HIGH|LB15|H240,STR_B0_20,RANGE_72H_HIGH,RANGE_72H,HIGH,15,240
STR_B0_20|RANGE_72H_HIGH|LB15|H360,STR_B0_20,RANGE_72H_HIGH,RANGE_72H,HIGH,15,360
STR_B0_20|RANGE_72H_HIGH|LB15|H720,STR_B0_20,RANGE_72H_HIGH,RANGE_72H,HIGH,15,720
STR_B0_20|RANGE_72H_HIGH|LB15|H960,STR_B0_20,RANGE_72H_HIGH,RANGE_72H,HIGH,15,960
STR_B0_20|RANGE_RATIO_24_72_LOW|LB15|H60,STR_B0_20,RANGE_RATIO_24_72_LOW,RANGE_RATIO_24_72,LOW,15,60
STR_B0_20|RANGE_RATIO_24_72_LOW|LB15|H120,STR_B0_20,RANGE_RATIO_24_72_LOW,RANGE_RATIO_24_72,LOW,15,120
STR_B0_20|RANGE_RATIO_24_72_LOW|LB15|H240,STR_B0_20,RANGE_RATIO_24_72_LOW,RANGE_RATIO_24_72,LOW,15,240
STR_B0_20|RANGE_RATIO_24_72_LOW|LB15|H360,STR_B0_20,RANGE_RATIO_24_72_LOW,RANGE_RATIO_24_72,LOW,15,360
STR_B0_20|RANGE_RATIO_24_72_LOW|LB15|H720,STR_B0_20,RANGE_RATIO_24_72_LOW,RANGE_RATIO_24_72,LOW,15,720
STR_B0_20|RANGE_RATIO_24_72_LOW|LB15|H960,STR_B0_20,RANGE_RATIO_24_72_LOW,RANGE_RATIO_24_72,LOW,15,960
STR_B0_20|RANGE_RATIO_24_72_MID|LB15|H60,STR_B0_20,RANGE_RATIO_24_72_MID,RANGE_RATIO_24_72,MID,15,60
STR_B0_20|RANGE_RATIO_24_72_MID|LB15|H120,STR_B0_20,RANGE_RATIO_24_72_MID,RANGE_RATIO_24_72,MID,15,120
STR_B0_20|RANGE_RATIO_24_72_MID|LB15|H240,STR_B0_20,RANGE_RATIO_24_72_MID,RANGE_RATIO_24_72,MID,15,240
STR_B0_20|RANGE_RATIO_24_72_MID|LB15|H360,STR_B0_20,RANGE_RATIO_24_72_MID,RANGE_RATIO_24_72,MID,15,360
STR_B0_20|RANGE_RATIO_24_72_MID|LB15|H720,STR_B0_20,RANGE_RATIO_24_72_MID,RANGE_RATIO_24_72,MID,15,720
STR_B0_20|RANGE_RATIO_24_72_MID|LB15|H960,STR_B0_20,RANGE_RATIO_24_72_MID,RANGE_RATIO_24_72,MID,15,960
STR_B0_20|RANGE_RATIO_24_72_HIGH|LB15|H60,STR_B0_20,RANGE_RATIO_24_72_HIGH,RANGE_RATIO_24_72,HIGH,15,60
STR_B0_20|RANGE_RATIO_24_72_HIGH|LB15|H120,STR_B0_20,RANGE_RATIO_24_72_HIGH,RANGE_RATIO_24_72,HIGH,15,120
STR_B0_20|RANGE_RATIO_24_72_HIGH|LB15|H240,STR_B0_20,RANGE_RATIO_24_72_HIGH,RANGE_RATIO_24_72,HIGH,15,240
STR_B0_20|RANGE_RATIO_24_72_HIGH|LB15|H360,STR_B0_20,RANGE_RATIO_24_72_HIGH,RANGE_RATIO_24_72,HIGH,15,360
STR_B0_20|RANGE_RATIO_24_72_HIGH|LB15|H720,STR_B0_20,RANGE_RATIO_24_72_HIGH,RANGE_RATIO_24_72,HIGH,15,720
STR_B0_20|RANGE_RATIO_24_72_HIGH|LB15|H960,STR_B0_20,RANGE_RATIO_24_72_HIGH,RANGE_RATIO_24_72,HIGH,15,960
STR_B20_40|NONE|LB15|H60,STR_B20_40,NONE,RAW_RANGE_LB,NONE,15,60
STR_B20_40|NONE|LB15|H120,STR_B20_40,NONE,RAW_RANGE_LB,NONE,15,120
STR_B20_40|NONE|LB15|H240,STR_B20_40,NONE,RAW_RANGE_LB,NONE,15,240
STR_B20_40|NONE|LB15|H360,STR_B20_40,NONE,RAW_RANGE_LB,NONE,15,360
STR_B20_40|NONE|LB15|H720,STR_B20_40,NONE,RAW_RANGE_LB,NONE,15,720
STR_B20_40|NONE|LB15|H960,STR_B20_40,NONE,RAW_RANGE_LB,NONE,15,960
STR_B20_40|RAW_RANGE_LB_LOW|LB15|H60,STR_B20_40,RAW_RANGE_LB_LOW,RAW_RANGE_LB,LOW,15,60
STR_B20_40|RAW_RANGE_LB_LOW|LB15|H120,STR_B20_40,RAW_RANGE_LB_LOW,RAW_RANGE_LB,LOW,15,120
STR_B20_40|RAW_RANGE_LB_LOW|LB15|H240,STR_B20_40,RAW_RANGE_LB_LOW,RAW_RANGE_LB,LOW,15,240
STR_B20_40|RAW_RANGE_LB_LOW|LB15|H360,STR_B20_40,RAW_RANGE_LB_LOW,RAW_RANGE_LB,LOW,15,360
STR_B20_40|RAW_RANGE_LB_LOW|LB15|H720,STR_B20_40,RAW_RANGE_LB_LOW,RAW_RANGE_LB,LOW,15,720
STR_B20_40|RAW_RANGE_LB_LOW|LB15|H960,STR_B20_40,RAW_RANGE_LB_LOW,RAW_RANGE_LB,LOW,15,960
STR_B20_40|RAW_RANGE_LB_MID|LB15|H60,STR_B20_40,RAW_RANGE_LB_MID,RAW_RANGE_LB,MID,15,60
STR_B20_40|RAW_RANGE_LB_MID|LB15|H120,STR_B20_40,RAW_RANGE_LB_MID,RAW_RANGE_LB,MID,15,120
STR_B20_40|RAW_RANGE_LB_MID|LB15|H240,STR_B20_40,RAW_RANGE_LB_MID,RAW_RANGE_LB,MID,15,240
STR_B20_40|RAW_RANGE_LB_MID|LB15|H360,STR_B20_40,RAW_RANGE_LB_MID,RAW_RANGE_LB,MID,15,360
STR_B20_40|RAW_RANGE_LB_MID|LB15|H720,STR_B20_40,RAW_RANGE_LB_MID,RAW_RANGE_LB,MID,15,720
STR_B20_40|RAW_RANGE_LB_MID|LB15|H960,STR_B20_40,RAW_RANGE_LB_MID,RAW_RANGE_LB,MID,15,960
STR_B20_40|RAW_RANGE_LB_HIGH|LB15|H60,STR_B20_40,RAW_RANGE_LB_HIGH,RAW_RANGE_LB,HIGH,15,60
STR_B20_40|RAW_RANGE_LB_HIGH|LB15|H120,STR_B20_40,RAW_RANGE_LB_HIGH,RAW_RANGE_LB,HIGH,15,120
STR_B20_40|RAW_RANGE_LB_HIGH|LB15|H240,STR_B20_40,RAW_RANGE_LB_HIGH,RAW_RANGE_LB,HIGH,15,240
STR_B20_40|RAW_RANGE_LB_HIGH|LB15|H360,STR_B20_40,RAW_RANGE_LB_HIGH,RAW_RANGE_LB,HIGH,15,360
STR_B20_40|RAW_RANGE_LB_HIGH|LB15|H720,STR_B20_40,RAW_RANGE_LB_HIGH,RAW_RANGE_LB,HIGH,15,720
STR_B20_40|RAW_RANGE_LB_HIGH|LB15|H960,STR_B20_40,RAW_RANGE_LB_HIGH,RAW_RANGE_LB,HIGH,15,960
STR_B20_40|RANGE_24H_LOW|LB15|H60,STR_B20_40,RANGE_24H_LOW,RANGE_24H,LOW,15,60
STR_B20_40|RANGE_24H_LOW|LB15|H120,STR_B20_40,RANGE_24H_LOW,RANGE_24H,LOW,15,120
STR_B20_40|RANGE_24H_LOW|LB15|H240,STR_B20_40,RANGE_24H_LOW,RANGE_24H,LOW,15,240
STR_B20_40|RANGE_24H_LOW|LB15|H360,STR_B20_40,RANGE_24H_LOW,RANGE_24H,LOW,15,360
STR_B20_40|RANGE_24H_LOW|LB15|H720,STR_B20_40,RANGE_24H_LOW,RANGE_24H,LOW,15,720
STR_B20_40|RANGE_24H_LOW|LB15|H960,STR_B20_40,RANGE_24H_LOW,RANGE_24H,LOW,15,960
STR_B20_40|RANGE_24H_MID|LB15|H60,STR_B20_40,RANGE_24H_MID,RANGE_24H,MID,15,60
STR_B20_40|RANGE_24H_MID|LB15|H120,STR_B20_40,RANGE_24H_MID,RANGE_24H,MID,15,120
STR_B20_40|RANGE_24H_MID|LB15|H240,STR_B20_40,RANGE_24H_MID,RANGE_24H,MID,15,240
STR_B20_40|RANGE_24H_MID|LB15|H360,STR_B20_40,RANGE_24H_MID,RANGE_24H,MID,15,360
STR_B20_40|RANGE_24H_MID|LB15|H720,STR_B20_40,RANGE_24H_MID,RANGE_24H,MID,15,720
STR_B20_40|RANGE_24H_MID|LB15|H960,STR_B20_40,RANGE_24H_MID,RANGE_24H,MID,15,960
STR_B20_40|RANGE_24H_HIGH|LB15|H60,STR_B20_40,RANGE_24H_HIGH,RANGE_24H,HIGH,15,60
STR_B20_40|RANGE_24H_HIGH|LB15|H120,STR_B20_40,RANGE_24H_HIGH,RANGE_24H,HIGH,15,120
STR_B20_40|RANGE_24H_HIGH|LB15|H240,STR_B20_40,RANGE_24H_HIGH,RANGE_24H,HIGH,15,240
STR_B20_40|RANGE_24H_HIGH|LB15|H360,STR_B20_40,RANGE_24H_HIGH,RANGE_24H,HIGH,15,360
STR_B20_40|RANGE_24H_HIGH|LB15|H720,STR_B20_40,RANGE_24H_HIGH,RANGE_24H,HIGH,15,720
STR_B20_40|RANGE_24H_HIGH|LB15|H960,STR_B20_40,RANGE_24H_HIGH,RANGE_24H,HIGH,15,960
STR_B20_40|RANGE_72H_LOW|LB15|H60,STR_B20_40,RANGE_72H_LOW,RANGE_72H,LOW,15,60
STR_B20_40|RANGE_72H_LOW|LB15|H120,STR_B20_40,RANGE_72H_LOW,RANGE_72H,LOW,15,120
STR_B20_40|RANGE_72H_LOW|LB15|H240,STR_B20_40,RANGE_72H_LOW,RANGE_72H,LOW,15,240
STR_B20_40|RANGE_72H_LOW|LB15|H360,STR_B20_40,RANGE_72H_LOW,RANGE_72H,LOW,15,360
STR_B20_40|RANGE_72H_LOW|LB15|H720,STR_B20_40,RANGE_72H_LOW,RANGE_72H,LOW,15,720
STR_B20_40|RANGE_72H_LOW|LB15|H960,STR_B20_40,RANGE_72H_LOW,RANGE_72H,LOW,15,960
STR_B20_40|RANGE_72H_MID|LB15|H60,STR_B20_40,RANGE_72H_MID,RANGE_72H,MID,15,60
STR_B20_40|RANGE_72H_MID|LB15|H120,STR_B20_40,RANGE_72H_MID,RANGE_72H,MID,15,120
STR_B20_40|RANGE_72H_MID|LB15|H240,STR_B20_40,RANGE_72H_MID,RANGE_72H,MID,15,240
STR_B20_40|RANGE_72H_MID|LB15|H360,STR_B20_40,RANGE_72H_MID,RANGE_72H,MID,15,360
STR_B20_40|RANGE_72H_MID|LB15|H720,STR_B20_40,RANGE_72H_MID,RANGE_72H,MID,15,720
STR_B20_40|RANGE_72H_MID|LB15|H960,STR_B20_40,RANGE_72H_MID,RANGE_72H,MID,15,960
STR_B20_40|RANGE_72H_HIGH|LB15|H60,STR_B20_40,RANGE_72H_HIGH,RANGE_72H,HIGH,15,60
STR_B20_40|RANGE_72H_HIGH|LB15|H120,STR_B20_40,RANGE_72H_HIGH,RANGE_72H,HIGH,15,120
STR_B20_40|RANGE_72H_HIGH|LB15|H240,STR_B20_40,RANGE_72H_HIGH,RANGE_72H,HIGH,15,240
STR_B20_40|RANGE_72H_HIGH|LB15|H360,STR_B20_40,RANGE_72H_HIGH,RANGE_72H,HIGH,15,360
STR_B20_40|RANGE_72H_HIGH|LB15|H720,STR_B20_40,RANGE_72H_HIGH,RANGE_72H,HIGH,15,720
STR_B20_40|RANGE_72H_HIGH|LB15|H960,STR_B20_40,RANGE_72H_HIGH,RANGE_72H,HIGH,15,960
STR_B20_40|RANGE_RATIO_24_72_LOW|LB15|H60,STR_B20_40,RANGE_RATIO_24_72_LOW,RANGE_RATIO_24_72,LOW,15,60
STR_B20_40|RANGE_RATIO_24_72_LOW|LB15|H120,STR_B20_40,RANGE_RATIO_24_72_LOW,RANGE_RATIO_24_72,LOW,15,120
STR_B20_40|RANGE_RATIO_24_72_LOW|LB15|H240,STR_B20_40,RANGE_RATIO_24_72_LOW,RANGE_RATIO_24_72,LOW,15,240
STR_B20_40|RANGE_RATIO_24_72_LOW|LB15|H360,STR_B20_40,RANGE_RATIO_24_72_LOW,RANGE_RATIO_24_72,LOW,15,360
STR_B20_40|RANGE_RATIO_24_72_LOW|LB15|H720,STR_B20_40,RANGE_RATIO_24_72_LOW,RANGE_RATIO_24_72,LOW,15,720
STR_B20_40|RANGE_RATIO_24_72_LOW|LB15|H960,STR_B20_40,RANGE_RATIO_24_72_LOW,RANGE_RATIO_24_72,LOW,15,960
STR_B20_40|RANGE_RATIO_24_72_MID|LB15|H60,STR_B20_40,RANGE_RATIO_24_72_MID,RANGE_RATIO_24_72,MID,15,60
STR_B20_40|RANGE_RATIO_24_72_MID|LB15|H120,STR_B20_40,RANGE_RATIO_24_72_MID,RANGE_RATIO_24_72,MID,15,120
STR_B20_40|RANGE_RATIO_24_72_MID|LB15|H240,STR_B20_40,RANGE_RATIO_24_72_MID,RANGE_RATIO_24_72,MID,15,240
STR_B20_40|RANGE_RATIO_24_72_MID|LB15|H360,STR_B20_40,RANGE_RATIO_24_72_MID,RANGE_RATIO_24_72,MID,15,360
STR_B20_40|RANGE_RATIO_24_72_MID|LB15|H720,STR_B20_40,RANGE_RATIO_24_72_MID,RANGE_RATIO_24_72,MID,15,720
STR_B20_40|RANGE_RATIO_24_72_MID|LB15|H960,STR_B20_40,RANGE_RATIO_24_72_MID,RANGE_RATIO_24_72,MID,15,960
STR_B20_40|RANGE_RATIO_24_72_HIGH|LB15|H60,STR_B20_40,RANGE_RATIO_24_72_HIGH,RANGE_RATIO_24_72,HIGH,15,60
STR_B20_40|RANGE_RATIO_24_72_HIGH|LB15|H120,STR_B20_40,RANGE_RATIO_24_72_HIGH,RANGE_RATIO_24_72,HIGH,15,120
STR_B20_40|RANGE_RATIO_24_72_HIGH|LB15|H240,STR_B20_40,RANGE_RATIO_24_72_HIGH,RANGE_RATIO_24_72,HIGH,15,240
STR_B20_40|RANGE_RATIO_24_72_HIGH|LB15|H360,STR_B20_40,RANGE_RATIO_24_72_HIGH,RANGE_RATIO_24_72,HIGH,15,360
STR_B20_40|RANGE_RATIO_24_72_HIGH|LB15|H720,STR_B20_40,RANGE_RATIO_24_72_HIGH,RANGE_RATIO_24_72,HIGH,15,720
STR_B20_40|RANGE_RATIO_24_72_HIGH|LB15|H960,STR_B20_40,RANGE_RATIO_24_72_HIGH,RANGE_RATIO_24_72,HIGH,15,960
STR_B40_60|NONE|LB15|H60,STR_B40_60,NONE,RAW_RANGE_LB,NONE,15,60
STR_B40_60|NONE|LB15|H120,STR_B40_60,NONE,RAW_RANGE_LB,NONE,15,120
STR_B40_60|NONE|LB15|H240,STR_B40_60,NONE,RAW_RANGE_LB,NONE,15,240
STR_B40_60|NONE|LB15|H360,STR_B40_60,NONE,RAW_RANGE_LB,NONE,15,360
STR_B40_60|NONE|LB15|H720,STR_B40_60,NONE,RAW_RANGE_LB,NONE,15,720
STR_B40_60|NONE|LB15|H960,STR_B40_60,NONE,RAW_RANGE_LB,NONE,15,960
STR_B40_60|RAW_RANGE_LB_LOW|LB15|H60,STR_B40_60,RAW_RANGE_LB_LOW,RAW_RANGE_LB,LOW,15,60
STR_B40_60|RAW_RANGE_LB_LOW|LB15|H120,STR_B40_60,RAW_RANGE_LB_LOW,RAW_RANGE_LB,LOW,15,120
STR_B40_60|RAW_RANGE_LB_LOW|LB15|H240,STR_B40_60,RAW_RANGE_LB_LOW,RAW_RANGE_LB,LOW,15,240
STR_B40_60|RAW_RANGE_LB_LOW|LB15|H360,STR_B40_60,RAW_RANGE_LB_LOW,RAW_RANGE_LB,LOW,15,360
STR_B40_60|RAW_RANGE_LB_LOW|LB15|H720,STR_B40_60,RAW_RANGE_LB_LOW,RAW_RANGE_LB,LOW,15,720
STR_B40_60|RAW_RANGE_LB_LOW|LB15|H960,STR_B40_60,RAW_RANGE_LB_LOW,RAW_RANGE_LB,LOW,15,960
STR_B40_60|RAW_RANGE_LB_MID|LB15|H60,STR_B40_60,RAW_RANGE_LB_MID,RAW_RANGE_LB,MID,15,60
STR_B40_60|RAW_RANGE_LB_MID|LB15|H120,STR_B40_60,RAW_RANGE_LB_MID,RAW_RANGE_LB,MID,15,120
