n,wins,wr,pf,expectancy,net,max_ls,partition,side,exec_min,ref_min,horizon_min,entry_f,target_ext,stop_f,stress_bps,targets,stops,time_exits,config_id,execution_utc,reference_start_min,reference_start_utc,probe,positive
48,29,0.6041666666666666,0.8568170859816737,-0.3805690292964736,-18.267313406230734,3,external,LONG,870,330,390,0.9,0.2,0.35,0.0,25,7,16,LONG|E0870|R330|X390|F0.90|T0.20|S0.35,14:30,540,09:00,F90,False
48,30,0.625,1.0410993350590818,0.09853962707565082,4.729902099631239,3,external,LONG,870,330,390,0.85,0.2,0.35,0.0,24,8,16,LONG|E0870|R330|X390|F0.85|T0.20|S0.35,14:30,540,09:00,F85,True
43,26,0.6046511627906976,0.9679388797197778,-0.08319842391789627,-3.5775322284695394,3,external,LONG,870,330,390,0.8,0.2,0.35,0.0,20,10,13,LONG|E0870|R330|X390|F0.80|T0.20|S0.35,14:30,540,09:00,F80,False
28,20,0.7142857142857143,1.663976503750636,0.9055214639032886,25.35460098929208,2,reference_validation,LONG,870,330,390,0.9,0.2,0.35,0.0,18,5,5,LONG|E0870|R330|X390|F0.90|T0.20|S0.35,14:30,540,09:00,F90,True
27,17,0.6296296296296297,1.1541835500433957,0.31839185540494563,8.596580095933533,3,reference_validation,LONG,870,330,390,0.85,0.2,0.35,0.0,14,7,6,LONG|E0870|R330|X390|F0.85|T0.20|S0.35,14:30,540,09:00,F85,True
26,14,0.5384615384615384,1.01997933492844,0.04454635240762728,1.1582051625983092,3,reference_validation,LONG,870,330,390,0.8,0.2,0.35,0.0,11,9,6,LONG|E0870|R330|X390|F0.80|T0.20|S0.35,14:30,540,09:00,F80,True
3,1,0.3333333333333333,0.011555798938120547,-1.3372989501512478,-4.011896850453743,2,august,LONG,870,330,390,0.9,0.2,0.35,0.0,0,0,3,LONG|E0870|R330|X390|F0.90|T0.20|S0.35,14:30,540,09:00,F90,False
4,1,0.25,0.08023464327615532,-2.815891477463197,-11.263565909852788,2,august,LONG,870,330,390,0.85,0.2,0.35,0.0,0,1,3,LONG|E0870|R330|X390|F0.85|T0.20|S0.35,14:30,540,09:00,F85,False
5,2,0.4,0.6625003930702518,-0.731525344657124,-3.6576267232856203,2,august,LONG,870,330,390,0.8,0.2,0.35,0.0,1,1,3,LONG|E0870|R330|X390|F0.80|T0.20|S0.35,14:30,540,09:00,F80,False
59,41,0.6949152542372882,1.0417862104911317,0.08111891339210082,4.786015890133949,4,development,LONG,900,330,390,0.9,0.2,0.35,0.0,40,10,9,LONG|E0900|R330|X390|F0.90|T0.20|S0.35,15:00,570,09:30,F90,False
56,34,0.6071428571428571,0.853930298672493,-0.33804570155319913,-18.93055928697915,4,development,LONG,900,330,390,0.85,0.2,0.35,0.0,33,15,8,LONG|E0900|R330|X390|F0.85|T0.20|S0.35,15:00,570,09:30,F85,False
56,32,0.5714285714285714,0.9244693422367081,-0.17868423066090408,-10.00631691701063,5,development,LONG,900,330,390,0.8,0.2,0.35,0.0,31,17,8,LONG|E0900|R330|X390|F0.80|T0.20|S0.35,15:00,570,09:30,F80,False
51,26,0.5098039215686274,0.8723039734565401,-0.27003406177894934,-13.771737150726416,5,external,LONG,900,330,390,0.9,0.2,0.35,0.0,22,5,24,LONG|E0900|R330|X390|F0.90|T0.20|S0.35,15:00,570,09:30,F90,False
50,27,0.54,1.0173561128815745,0.03226015168480547,1.6130075842402736,4,external,LONG,900,330,390,0.85,0.2,0.35,0.0,21,6,23,LONG|E0900|R330|X390|F0.85|T0.20|S0.35,15:00,570,09:30,F85,True
42,22,0.5238095238095238,1.2316180208137877,0.3779569988277681,15.87419395076626,5,external,LONG,900,330,390,0.8,0.2,0.35,0.0,17,6,19,LONG|E0900|R330|X390|F0.80|T0.20|S0.35,15:00,570,09:30,F80,True
41,29,0.7073170731707317,1.4015684049615638,0.6067359081062715,24.87617223235713,3,reference_validation,LONG,900,330,390,0.9,0.2,0.35,0.0,25,7,9,LONG|E0900|R330|X390|F0.90|T0.20|S0.35,15:00,570,09:30,F90,True
39,23,0.5897435897435898,0.8459458931862088,-0.3548463613414352,-13.839008092315973,6,reference_validation,LONG,900,330,390,0.85,0.2,0.35,0.0,19,10,10,LONG|E0900|R330|X390|F0.85|T0.20|S0.35,15:00,570,09:30,F85,False
34,15,0.4411764705882353,0.5975803336723782,-1.0478799650373196,-35.62791881126887,6,reference_validation,LONG,900,330,390,0.8,0.2,0.35,0.0,13,12,9,LONG|E0900|R330|X390|F0.80|T0.20|S0.35,15:00,570,09:30,F80,False
3,1,0.3333333333333333,0.8289197241301202,-0.2329128538111509,-0.6987385614334527,2,august,LONG,900,330,390,0.9,0.2,0.35,0.0,1,0,2,LONG|E0900|R330|X390|F0.90|T0.20|S0.35,15:00,570,09:30,F90,False
3,1,0.3333333333333333,1.2441618408751765,0.263102940959707,0.789308822879121,2,august,LONG,900,330,390,0.85,0.2,0.35,0.0,1,0,2,LONG|E0900|R330|X390|F0.85|T0.20|S0.35,15:00,570,09:30,F85,False
5,2,0.4,0.8924172388630228,-0.23913236924852904,-1.1956618462426452,2,august,LONG,900,330,390,0.8,0.2,0.35,0.0,2,1,2,LONG|E0900|R330|X390|F0.80|T0.20|S0.35,15:00,570,09:30,F80,False
51,35,0.6862745098039216,2.06462216864446,1.04585353415752,53.33853024203352,3,development,LONG,930,330,390,0.9,0.2,0.35,0.0,34,2,15,LONG|E0930|R330|X390|F0.90|T0.20|S0.35,15:30,600,10:00,F90,True
51,31,0.6078431372549019,1.3990620705831798,0.5760690560283236,29.3795218574445,3,development,LONG,930,330,390,0.85,0.2,0.35,0.0,30,8,13,LONG|E0930|R330|X390|F0.85|T0.20|S0.35,15:30,600,10:00,F85,True
45,31,0.6888888888888889,2.0059811330999917,1.2224047726768614,55.008214770458764,2,development,LONG,930,330,390,0.8,0.2,0.35,0.0,27,8,10,LONG|E0930|R330|X390|F0.80|T0.20|S0.35,15:30,600,10:00,F80,True
54,25,0.46296296296296297,0.8052746386005049,-0.5412935442404688,-29.229851388985317,5,external,LONG,930,330,390,0.9,0.2,0.35,0.0,20,5,29,LONG|E0930|R330|X390|F0.90|T0.20|S0.35,15:30,600,10:00,F90,False
52,29,0.5576923076923077,1.046591402297076,0.11029564973463292,5.7353737862009115,5,external,LONG,930,330,390,0.85,0.2,0.35,0.0,20,5,27,LONG|E0930|R330|X390|F0.85|T0.20|S0.35,15:30,600,10:00,F85,True
43,21,0.4883720930232558,1.1423806182894194,0.32330927810758736,13.902298958626258,5,external,LONG,930,330,390,0.8,0.2,0.35,0.0,15,7,21,LONG|E0930|R330|X390|F0.80|T0.20|S0.35,15:30,600,10:00,F80,True
44,26,0.5909090909090909,1.3581512808857916,0.5602528832671587,24.651126863754982,4,reference_validation,LONG,930,330,390,0.9,0.2,0.35,0.0,25,6,13,LONG|E0930|R330|X390|F0.90|T0.20|S0.35,15:30,600,10:00,F90,True
43,20,0.46511627906976744,0.671671760457225,-0.815877784809906,-35.08274474682596,7,reference_validation,LONG,930,330,390,0.85,0.2,0.35,0.0,17,11,15,LONG|E0930|R330|X390|F0.85|T0.20|S0.35,15:30,600,10:00,F85,False
35,16,0.45714285714285713,0.5435835528322043,-1.1850747333687863,-41.47761566790752,7,reference_validation,LONG,930,330,390,0.8,0.2,0.35,0.0,12,11,12,LONG|E0930|R330|X390|F0.80|T0.20|S0.35,15:30,600,10:00,F80,False
2,1,0.5,1.4070810989996636,0.44390378207280246,0.8878075641456049,1,august,LONG,930,330,390,0.9,0.2,0.35,0.0,1,0,1,LONG|E0930|R330|X390|F0.90|T0.20|S0.35,15:30,600,10:00,F90,False
1,0,0.0,0.0,-1.6779336320487555,-1.6779336320487555,1,august,LONG,930,330,390,0.85,0.2,0.35,0.0,0,0,1,LONG|E0930|R330|X390|F0.85|T0.20|S0.35,15:30,600,10:00,F85,False
2,1,0.5,4.4789926607517785,2.0420641120118104,4.084128224023621,1,august,LONG,930,330,390,0.8,0.2,0.35,0.0,1,0,1,LONG|E0930|R330|X390|F0.80|T0.20|S0.35,15:30,600,10:00,F80,False
60,42,0.7,1.6882314869111616,0.9208350518431128,55.250103110586764,4,development,LONG,960,330,390,0.9,0.2,0.35,0.0,40,6,14,LONG|E0960|R330|X390|F0.90|T0.20|S0.35,16:00,630,10:30,F90,True
60,37,0.6166666666666667,1.3028584188748753,0.5776078565905937,34.65647139543562,4,development,LONG,960,330,390,0.85,0.2,0.35,0.0,36,11,13,LONG|E0960|R330|X390|F0.85|T0.20|S0.35,16:00,630,10:30,F85,True
55,32,0.5818181818181818,0.846936237006286,-0.41955484906261264,-23.075516698443696,4,development,LONG,960,330,390,0.8,0.2,0.35,0.0,29,15,11,LONG|E0960|R330|X390|F0.80|T0.20|S0.35,16:00,630,10:30,F80,False
61,32,0.5245901639344263,0.9278640389161608,-0.19880273764916154,-12.126966996598854,4,external,LONG,960,330,390,0.9,0.2,0.35,0.0,28,5,28,LONG|E0960|R330|X390|F0.90|T0.20|S0.35,16:00,630,10:30,F90,False
60,35,0.5833333333333334,1.252773532769427,0.5775479820342455,34.65287892205473,5,external,LONG,960,330,390,0.85,0.2,0.35,0.0,27,5,28,LONG|E0960|R330|X390|F0.85|T0.20|S0.35,16:00,630,10:30,F85,True
54,31,0.5740740740740741,1.5674499403920985,1.1812713073074372,63.788650594601606,5,external,LONG,960,330,390,0.8,0.2,0.35,0.0,23,7,24,LONG|E0960|R330|X390|F0.80|T0.20|S0.35,16:00,630,10:30,F80,True
40,25,0.625,1.5650578891245017,0.9032668198306701,36.13067279322681,3,reference_validation,LONG,960,330,390,0.9,0.2,0.35,0.0,23,4,13,LONG|E0960|R330|X390|F0.90|T0.20|S0.35,16:00,630,10:30,F90,True
36,20,0.5555555555555556,1.4479516507101569,0.8392369641478432,30.212530709322355,4,reference_validation,LONG,960,330,390,0.85,0.2,0.35,0.0,18,6,12,LONG|E0960|R330|X390|F0.85|T0.20|S0.35,16:00,630,10:30,F85,True
29,15,0.5172413793103449,1.3358023555806553,0.6283646615052279,18.222575183651607,4,reference_validation,LONG,960,330,390,0.8,0.2,0.35,0.0,13,6,10,LONG|E0960|R330|X390|F0.80|T0.20|S0.35,16:00,630,10:30,F80,True
1,0,0.0,0.0,-3.3041763548320886,-3.3041763548320886,1,august,LONG,960,330,390,0.9,0.2,0.35,0.0,0,0,1,LONG|E0960|R330|X390|F0.90|T0.20|S0.35,16:00,630,10:30,F90,False
1,0,0.0,0.0,-2.8023331826101834,-2.8023331826101834,1,august,LONG,960,330,390,0.85,0.2,0.35,0.0,0,0,1,LONG|E0960|R330|X390|F0.85|T0.20|S0.35,16:00,630,10:30,F85,False
1,0,0.0,0.0,-2.299475714688459,-2.299475714688459,1,august,LONG,960,330,390,0.8,0.2,0.35,0.0,0,0,1,LONG|E0960|R330|X390|F0.80|T0.20|S0.35,16:00,630,10:30,F80,False
58,34,0.5862068965517241,1.420590237487217,0.6502699285978883,37.71565585867752,4,development,LONG,990,330,390,0.9,0.2,0.35,0.0,31,5,22,LONG|E0990|R330|X390|F0.90|T0.20|S0.35,16:30,660,11:00,F90,True
53,29,0.5471698113207547,1.1471962364706723,0.3102734284753331,16.444491709192654,4,development,LONG,990,330,390,0.85,0.2,0.35,0.0,26,9,18,LONG|E0990|R330|X390|F0.85|T0.20|S0.35,16:30,660,11:00,F85,True
45,26,0.5777777777777777,1.2967964830242038,0.6249539899403036,28.12292954731366,3,development,LONG,990,330,390,0.8,0.2,0.35,0.0,20,9,16,LONG|E0990|R330|X390|F0.80|T0.20|S0.35,16:30,660,11:00,F80,True
47,29,0.6170212765957447,0.9972680048818401,-0.006957207177503827,-0.32698873734267986,2,external,LONG,990,330,390,0.9,0.2,0.35,0.0,22,5,20,LONG|E0990|R330|X390|F0.90|T0.20|S0.35,16:30,660,11:00,F90,False
45,24,0.5333333333333333,1.0706090634061616,0.17821648546125562,8.019741845756503,3,external,LONG,990,330,390,0.85,0.2,0.35,0.0,19,6,20,LONG|E0990|R330|X390|F0.85|T0.20|S0.35,16:30,660,11:00,F85,True
37,20,0.5405405405405406,1.1174410395699867,0.2814633126483344,10.414142567988373,4,external,LONG,990,330,390,0.8,0.2,0.35,0.0,14,6,17,LONG|E0990|R330|X390|F0.80|T0.20|S0.35,16:30,660,11:00,F80,True
42,24,0.5714285714285714,0.780494568175502,-0.5956454668096379,-25.017109606004794,4,reference_validation,LONG,990,330,390,0.9,0.2,0.35,0.0,21,8,13,LONG|E0990|R330|X390|F0.90|T0.20|S0.35,16:30,660,11:00,F90,False
36,18,0.5,0.6735755858495251,-0.9949222953457535,-35.81720263244713,3,reference_validation,LONG,990,330,390,0.85,0.2,0.35,0.0,14,9,13,LONG|E0990|R330|X390|F0.85|T0.20|S0.35,16:30,660,11:00,F85,False
29,14,0.4827586206896552,0.5230745915685272,-1.5653097404578495,-45.39398247327764,3,reference_validation,LONG,990,330,390,0.8,0.2,0.35,0.0,9,9,11,LONG|E0990|R330|X390|F0.80|T0.20|S0.35,16:30,660,11:00,F80,False
2,1,0.5,0.9631026498154254,-0.05631972467597346,-0.11263944935194692,1,august,LONG,990,330,390,0.9,0.2,0.35,0.0,1,0,1,LONG|E0990|R330|X390|F0.90|T0.20|S0.35,16:30,660,11:00,F90,False
2,1,0.5,1.3726418888597551,0.475245452094331,0.950490904188662,1,august,LONG,990,330,390,0.85,0.2,0.35,0.0,1,0,1,LONG|E0990|R330|X390|F0.85|T0.20|S0.35,16:30,660,11:00,F85,False
2,1,0.5,1.9845270573231668,1.0079440704614087,2.0158881409228173,1,august,LONG,990,330,390,0.8,0.2,0.35,0.0,1,0,1,LONG|E0990|R330|X390|F0.80|T0.20|S0.35,16:30,660,11:00,F80,False
52,32,0.6153846153846154,1.551803912437991,0.7405936744598622,38.51087107191284,3,development,LONG,1020,330,390,0.9,0.2,0.35,0.0,30,5,17,LONG|E1020|R330|X390|F0.90|T0.20|S0.35,17:00,690,11:30,F90,True
47,27,0.574468085106383,0.8221708988626568,-0.4040990958305679,-18.992657504036693,4,development,LONG,1020,330,390,0.85,0.2,0.35,0.0,22,10,15,LONG|E1020|R330|X390|F0.85|T0.20|S0.35,17:00,690,11:30,F85,False
34,21,0.6176470588235294,0.9402874861448227,-0.13433581660355465,-4.567417764520858,4,development,LONG,1020,330,390,0.8,0.2,0.35,0.0,15,9,10,LONG|E1020|R330|X390|F0.80|T0.20|S0.35,17:00,690,11:30,F80,False
47,28,0.5957446808510638,1.1741588367228928,0.3775608082934413,17.745357989791742,3,external,LONG,1020,330,390,0.9,0.2,0.35,0.0,23,6,18,LONG|E1020|R330|X390|F0.90|T0.20|S0.35,17:00,690,11:30,F90,True
41,23,0.5609756097560976,1.0507367724691772,0.11475548608633329,4.704974929539665,3,external,LONG,1020,330,390,0.85,0.2,0.35,0.0,17,7,17,LONG|E1020|R330|X390|F0.85|T0.20|S0.35,17:00,690,11:30,F85,True
35,20,0.5714285714285714,0.9790458965551406,-0.04684903168555197,-1.6397161089943189,2,external,LONG,1020,330,390,0.8,0.2,0.35,0.0,13,7,15,LONG|E1020|R330|X390|F0.80|T0.20|S0.35,17:00,690,11:30,F80,False
35,14,0.4,0.6579035390763666,-0.9152936354928958,-32.035277242251354,5,reference_validation,LONG,1020,330,390,0.9,0.2,0.35,0.0,14,6,15,LONG|E1020|R330|X390|F0.90|T0.20|S0.35,17:00,690,11:30,F90,False
30,11,0.36666666666666664,0.39161667059293936,-1.7599053562247298,-52.79716068674189,6,reference_validation,LONG,1020,330,390,0.85,0.2,0.35,0.0,8,7,15,LONG|E1020|R330|X390|F0.85|T0.20|S0.35,17:00,690,11:30,F85,False
22,8,0.36363636363636365,0.23769851535525394,-2.0183607543227917,-44.40393659510141,4,reference_validation,LONG,1020,330,390,0.8,0.2,0.35,0.0,3,6,13,LONG|E1020|R330|X390|F0.80|T0.20|S0.35,17:00,690,11:30,F80,False
2,1,0.5,0.8924452795434359,-0.17740223325098348,-0.35480446650196695,1,august,LONG,1020,330,390,0.9,0.2,0.35,0.0,1,0,1,LONG|E1020|R330|X390|F0.90|T0.20|S0.35,17:00,690,11:30,F90,False
2,1,0.5,1.253392999240865,0.354367436020087,0.708734872040174,1,august,LONG,1020,330,390,0.85,0.2,0.35,0.0,1,0,1,LONG|E1020|R330|X390|F0.85|T0.20|S0.35,17:00,690,11:30,F85,False
1,0,0.0,0.0,-2.294116020233927,-2.294116020233927,1,august,LONG,1020,330,390,0.8,0.2,0.35,0.0,0,0,1,LONG|E1020|R330|X390|F0.80|T0.20|S0.35,17:00,690,11:30,F80,False
57,36,0.631578947368421,1.6836206899606132,0.8830904653211377,50.336156523304844,5,development,LONG,1050,330,390,0.9,0.2,0.35,0.0,31,4,22,LONG|E1050|R330|X390|F0.90|T0.20|S0.35,17:30,720,12:00,F90,True
48,29,0.6041666666666666,1.0868331650140215,0.1659647795127436,7.9663094166116935,5,development,LONG,1050,330,390,0.85,0.2,0.35,0.0,24,6,18,LONG|E1050|R330|X390|F0.85|T0.20|S0.35,17:30,720,12:00,F85,False
38,21,0.5526315789473685,1.0314871648427504,0.06250620230773618,2.375235687693975,5,development,LONG,1050,330,390,0.8,0.2,0.35,0.0,18,7,13,LONG|E1050|R330|X390|F0.80|T0.20|S0.35,17:30,720,12:00,F80,False
41,20,0.4878048780487805,0.8342169078592319,-0.4477422219969421,-18.357431101874624,6,external,LONG,1050,330,390,0.9,0.2,0.35,0.0,17,6,18,LONG|E1050|R330|X390|F0.90|T0.20|S0.35,17:30,720,12:00,F90,False
37,15,0.40540540540540543,0.5597154810289615,-1.3989258194519274,-51.76025531972131,11,external,LONG,1050,330,390,0.85,0.2,0.35,0.0,11,9,17,LONG|E1050|R330|X390|F0.85|T0.20|S0.35,17:30,720,12:00,F85,False
34,13,0.38235294117647056,0.504029121733383,-1.4606115922591574,-49.66079413681135,6,external,LONG,1050,330,390,0.8,0.2,0.35,0.0,10,9,15,LONG|E1050|R330|X390|F0.80|T0.20|S0.35,17:30,720,12:00,F80,False
31,14,0.45161290322580644,0.6698508762441837,-0.8054521671162491,-24.96901718060372,4,reference_validation,LONG,1050,330,390,0.9,0.2,0.35,0.0,12,5,14,LONG|E1050|R330|X390|F0.90|T0.20|S0.35,17:30,720,12:00,F90,False
27,12,0.4444444444444444,0.5476714093924497,-1.1655939533535165,-31.471036740544946,5,reference_validation,LONG,1050,330,390,0.85,0.2,0.35,0.0,8,6,13,LONG|E1050|R330|X390|F0.85|T0.20|S0.35,17:30,720,12:00,F85,False
20,8,0.4,0.4080971814343432,-1.5811028376333192,-31.62205675266638,6,reference_validation,LONG,1050,330,390,0.8,0.2,0.35,0.0,4,6,10,LONG|E1050|R330|X390|F0.80|T0.20|S0.35,17:30,720,12:00,F80,False
0,0,,,,0.0,0,august,LONG,1050,330,390,0.9,0.2,0.35,0.0,0,0,0,LONG|E1050|R330|X390|F0.90|T0.20|S0.35,17:30,720,12:00,F90,False
0,0,,,,0.0,0,august,LONG,1050,330,390,0.85,0.2,0.35,0.0,0,0,0,LONG|E1050|R330|X390|F0.85|T0.20|S0.35,17:30,720,12:00,F85,False
0,0,,,,0.0,0,august,LONG,1050,330,390,0.8,0.2,0.35,0.0,0,0,0,LONG|E1050|R330|X390|F0.80|T0.20|S0.35,17:30,720,12:00,F80,False
56,39,0.6964285714285714,1.994237207764731,1.060046372689247,59.362596870597834,3,development,LONG,1080,330,390,0.9,0.2,0.35,0.0,35,3,18,LONG|E1080|R330|X390|F0.90|T0.20|S0.35,18:00,750,12:30,F90,True
53,29,0.5471698113207547,0.9471046798928208,-0.10343961655014086,-5.4822996771574655,3,development,LONG,1080,330,390,0.85,0.2,0.35,0.0,27,7,19,LONG|E1080|R330|X390|F0.85|T0.20|S0.35,18:00,750,12:30,F85,False
41,22,0.5365853658536586,0.7875042348499903,-0.4727604417518408,-19.383178111825472,5,development,LONG,1080,330,390,0.8,0.2,0.35,0.0,18,9,14,LONG|E1080|R330|X390|F0.80|T0.20|S0.35,18:00,750,12:30,F80,False
45,24,0.5333333333333333,1.0429574548603553,0.09978726640483716,4.490426988217672,3,external,LONG,1080,330,390,0.9,0.2,0.35,0.0,19,6,20,LONG|E1080|R330|X390|F0.90|T0.20|S0.35,18:00,750,12:30,F90,True
38,16,0.42105263157894735,0.8359153463224978,-0.44943282465440904,-17.078447336867544,3,external,LONG,1080,330,390,0.85,0.2,0.35,0.0,13,9,16,LONG|E1080|R330|X390|F0.85|T0.20|S0.35,18:00,750,12:30,F85,False
34,15,0.4411764705882353,0.7798323386855758,-0.5735777806278612,-19.501644541347282,3,external,LONG,1080,330,390,0.8,0.2,0.35,0.0,11,9,14,LONG|E1080|R330|X390|F0.80|T0.20|S0.35,18:00,750,12:30,F80,False
29,11,0.3793103448275862,0.513310373891475,-1.22666102811749,-35.573169815407205,5,reference_validation,LONG,1080,330,390,0.9,0.2,0.35,0.0,9,4,16,LONG|E1080|R330|X390|F0.90|T0.20|S0.35,18:00,750,12:30,F90,False
27,12,0.4444444444444444,0.6458156731213983,-0.7730125964096581,-20.87134010306077,5,reference_validation,LONG,1080,330,390,0.85,0.2,0.35,0.0,8,4,15,LONG|E1080|R330|X390|F0.85|T0.20|S0.35,18:00,750,12:30,F85,False
21,9,0.42857142857142855,0.709064938930709,-0.5898530680675244,-12.386914429418011,7,reference_validation,LONG,1080,330,390,0.8,0.2,0.35,0.0,5,4,12,LONG|E1080|R330|X390|F0.80|T0.20|S0.35,18:00,750,12:30,F80,False
1,1,1.0,inf,3.3203010934773185,3.3203010934773185,0,august,LONG,1080,330,390,0.9,0.2,0.35,0.0,1,0,0,LONG|E1080|R330|X390|F0.90|T0.20|S0.35,18:00,750,12:30,F90,False
1,1,1.0,inf,3.9457404300147885,3.9457404300147885,0,august,LONG,1080,330,390,0.85,0.2,0.35,0.0,1,0,0,LONG|E1080|R330|X390|F0.85|T0.20|S0.35,18:00,750,12:30,F85,False
1,1,1.0,inf,4.572734838541326,4.572734838541326,0,august,LONG,1080,330,390,0.8,0.2,0.35,0.0,1,0,0,LONG|E1080|R330|X390|F0.80|T0.20|S0.35,18:00,750,12:30,F80,False
52,34,0.6538461538461539,1.3531967912904694,0.5297105630170912,27.544949276888744,4,development,LONG,1110,330,390,0.9,0.2,0.35,0.0,31,3,18,LONG|E1110|R330|X390|F0.90|T0.20|S0.35,18:30,780,13:00,F90,True
53,29,0.5471698113207547,0.7814920642595887,-0.47894936763119833,-25.38431648445351,5,development,LONG,1110,330,390,0.85,0.2,0.35,0.0,26,6,21,LONG|E1110|R330|X390|F0.85|T0.20|S0.35,18:30,780,13:00,F85,False
44,22,0.5,0.757524991397142,-0.5310098573000354,-23.364433721201557,5,development,LONG,1110,330,390,0.8,0.2,0.35,0.0,19,7,18,LONG|E1110|R330|X390|F0.80|T0.20|S0.35,18:30,780,13:00,F80,False
41,19,0.4634146341463415,0.7574433906384156,-0.6703013449673908,-27.48235514366302,4,external,LONG,1110,330,390,0.9,0.2,0.35,0.0,16,4,21,LONG|E1110|R330|X390|F0.90|T0.20|S0.35,18:30,780,13:00,F90,False
35,15,0.42857142857142855,0.8330986859464825,-0.4450986542741925,-15.578452899596737,5,external,LONG,1110,330,390,0.85,0.2,0.35,0.0,12,6,17,LONG|E1110|R330|X390|F0.85|T0.20|S0.35,18:30,780,13:00,F85,False
28,10,0.35714285714285715,0.7368875284437775,-0.6982180140939611,-19.55010439463091,5,external,LONG,1110,330,390,0.8,0.2,0.35,0.0,8,6,14,LONG|E1110|R330|X390|F0.80|T0.20|S0.35,18:30,780,13:00,F80,False
31,11,0.3548387096774194,0.4332062141083076,-1.6404702985013158,-50.85457925354079,4,reference_validation,LONG,1110,330,390,0.9,0.2,0.35,0.0,8,4,19,LONG|E1110|R330|X390|F0.90|T0.20|S0.35,18:30,780,13:00,F90,False
31,11,0.3548387096774194,0.5205978915138125,-1.1313172467492252,-35.07083464922598,4,reference_validation,LONG,1110,330,390,0.85,0.2,0.35,0.0,7,4,20,LONG|E1110|R330|X390|F0.85|T0.20|S0.35,18:30,780,13:00,F85,False
20,6,0.3,0.3171578515583352,-1.554658483956317,-31.093169679126337,8,reference_validation,LONG,1110,330,390,0.8,0.2,0.35,0.0,2,4,14,LONG|E1110|R330|X390|F0.80|T0.20|S0.35,18:30,780,13:00,F80,False
1,0,0.0,0.0,-4.26156405990018,-4.26156405990018,1,august,LONG,1110,330,390,0.9,0.2,0.35,0.0,0,1,0,LONG|E1110|R330|X390|F0.90|T0.20|S0.35,18:30,780,13:00,F90,False
1,0,0.0,0.0,-3.9569247817962556,-3.9569247817962556,1,august,LONG,1110,330,390,0.85,0.2,0.35,0.0,0,1,0,LONG|E1110|R330|X390|F0.85|T0.20|S0.35,18:30,780,13:00,F85,False
1,0,0.0,0.0,-3.6519111641842734,-3.6519111641842734,1,august,LONG,1110,330,390,0.8,0.2,0.35,0.0,0,1,0,LONG|E1110|R330|X390|F0.80|T0.20|S0.35,18:30,780,13:00,F80,False
58,36,0.6206896551724138,1.2777892882242854,0.4465683040025257,25.90096163214649,3,development,LONG,1140,330,390,0.9,0.2,0.35,0.0,35,7,16,LONG|E1140|R330|X390|F0.90|T0.20|S0.35,19:00,810,13:30,F90,True
62,32,0.5161290322580645,0.823410268397333,-0.4004048690090399,-24.82510187856047,5,development,LONG,1140,330,390,0.85,0.2,0.35,0.0,30,11,21,LONG|E1140|R330|X390|F0.85|T0.20|S0.35,19:00,810,13:30,F85,False
51,23,0.45098039215686275,0.7296266532460222,-0.6663394464635918,-33.98331176964318,4,development,LONG,1140,330,390,0.8,0.2,0.35,0.0,21,11,19,LONG|E1140|R330|X390|F0.80|T0.20|S0.35,19:00,810,13:30,F80,False
43,16,0.37209302325581395,0.5183505917799842,-1.5579562127501974,-66.99211714825849,10,external,LONG,1140,330,390,0.9,0.2,0.35,0.0,13,9,21,LONG|E1140|R330|X390|F0.90|T0.20|S0.35,19:00,810,13:30,F90,False
41,18,0.43902439024390244,0.6289679725883717,-1.1364223281774049,-46.5933154552736,6,external,LONG,1140,330,390,0.85,0.2,0.35,0.0,11,11,19,LONG|E1140|R330|X390|F0.85|T0.20|S0.35,19:00,810,13:30,F85,False
33,11,0.3333333333333333,0.5221273907575272,-1.484577493912454,-48.991057299110985,6,external,LONG,1140,330,390,0.8,0.2,0.35,0.0,8,11,14,LONG|E1140|R330|X390|F0.80|T0.20|S0.35,19:00,810,13:30,F80,False
31,12,0.3870967741935484,0.4367436792105894,-1.7069741755236496,-52.91619944123314,6,reference_validation,LONG,1140,330,390,0.9,0.2,0.35,0.0,10,4,17,LONG|E1140|R330|X390|F0.90|T0.20|S0.35,19:00,810,13:30,F90,False
31,12,0.3870967741935484,0.469740463964693,-1.4623421178919875,-45.332605654651616,6,reference_validation,LONG,1140,330,390,0.85,0.2,0.35,0.0,8,5,18,LONG|E1140|R330|X390|F0.85|T0.20|S0.35,19:00,810,13:30,F85,False
23,7,0.30434782608695654,0.42473687216662726,-1.5350803162828028,-35.30684727450446,4,reference_validation,LONG,1140,330,390,0.8,0.2,0.35,0.0,3,5,15,LONG|E1140|R330|X390|F0.80|T0.20|S0.35,19:00,810,13:30,F80,False
2,1,0.5,0.06711550975027956,-1.9877735078432541,-3.9755470156865083,1,august,LONG,1140,330,390,0.9,0.2,0.35,0.0,0,1,1,LONG|E1140|R330|X390|F0.90|T0.20|S0.35,19:00,810,13:30,F90,False
2,1,0.5,0.3587681325929339,-1.2686531335102553,-2.5373062670205107,1,august,LONG,1140,330,390,0.85,0.2,0.35,0.0,0,1,1,LONG|E1140|R330|X390|F0.85|T0.20|S0.35,19:00,810,13:30,F85,False
